# mc delta_mc R14 log_alpha_dyn log_f_disk beta_phi theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185938252570018614e+00 1.022423985642584993e-01 1.569834433627310766e+01 1.140672892729669208e+00 -8.066022203915014233e-01 4.383409129247721747e-01 5.575841799783551878e+00 1.299568613341016941e-03 1.023570848724986333e-02 2.784365731486161621e+00 2.081871629751154071e-02 1.477646009209800937e-01 2.738367433712535215e-02 1.477646009209800937e-01 -1.986553060684400407e+00 -3.443459977963276408e+00 1.790354337945504426e+01 6.610579930196384653e-04
1.185944953036489613e+00 8.995024166298928869e-02 2.813427436257322611e+01 2.328670271996359453e+00 -8.307546409599821935e-01 -3.390383738922868595e-01 5.710375692629774846e+00 2.663249563657992588e-03 8.119307937843671732e-03 4.990990885156765700e+00 1.849239822236447769e-02 1.365312770278860055e-01 2.612536054239636418e-02 1.365312770278860055e-01 -9.126075015622632236e-01 -3.369056277631773177e+00 1.790354337945504426e+01 2.084305178008988464e-03
1.185940763982525681e+00 9.275043146078212897e-02 2.394637161347092658e+01 1.897534688336061315e+00 -8.065683151620187674e-01 -2.185243113252303693e-01 5.271399180590189637e+00 1.471781831258966956e-03 1.254679296175900335e-02 1.054282443173681649e+01 1.774073252013403865e-02 1.450395921867174420e-01 2.761529065289314647e-02 1.450395921867174420e-01 -2.657552850584352200e+00 -3.623207111644155987e+00 1.790354337945504426e+01 2.823350955838045836e-04
1.185951037306219646e+00 8.859570047537101978e-02 4.750941064983466333e+01 4.179393254960859672e+00 -8.226502840689018381e-01 -1.151897136223200668e+00 5.974963217119522163e+00 1.135643587062014695e-02 6.913576177629659732e-04 5.532223713129763354e+00 1.728909634232875941e-02 1.421469302014351510e-01 2.662267551826745862e-02 1.421469302014351510e-01 -5.765994459762453062e+00 -3.219509574690546216e+00 1.790354337945504426e+01 1.888467176857389434e-05
1.185944240228740565e+00 8.476754692673658942e-02 2.142184290696437188e+01 1.723943472770684826e+00 -8.167152200811514939e-01 7.473822119173911815e-02 5.149904757039625913e+00 6.891499396862647495e-03 6.584183880296181832e-03 3.960499884559366635e+00 1.991038626911463549e-02 1.382113442105041834e-01 2.696894186595354820e-02 1.382113442105041834e-01 -3.141597790237085519e+00 -3.696791170828570117e+00 1.790354337945504426e+01 1.616551962731528375e-04
1.185947850898512401e+00 7.064168429310196951e-02 3.108164926560610297e+01 2.661635002065376732e+00 -8.127524829798479233e-01 -5.844887484079397399e-01 5.602008194634165328e+00 4.553923460337899395e-03 1.781627179039028865e-03 4.808623825462346457e-01 1.860253147893915077e-02 1.467943268480109698e-01 2.723334639700991655e-02 1.467943268480109698e-01 -4.495870182741896315e+00 -3.434975396604630138e+00 1.790354337945504426e+01 5.421778713789984945e-05
1.185858801116759453e+00 1.036789775913665168e-01 2.668969662026235667e+01 2.172871699307059146e+00 -8.131193672563282737e-01 -2.896363875818747102e-01 5.460974577675334451e+00 1.071079469896633711e-03 3.251962829885828195e-03 9.262722567576743060e+00 1.952361163495761748e-02 1.360620815219140134e-01 2.720611088591496154e-02 1.360620815219140134e-01 -4.050979804014104957e+00 -3.509706593238148820e+00 1.790354337945504426e+01 7.850546283940216142e-05
1.185967907754302164e+00 7.113531877416250093e-02 3.485109932868785876e+01 3.040995723971138265e+00 -8.237534530018102430e-01 -6.191709583541646911e-01 5.812529745660317104e+00 3.287309806269504697e-03 8.902424103733432362e-03 8.168848750332605491e+00 1.927063556048899673e-02 1.379842982943692287e-01 2.655347523292354850e-02 1.379842982943692287e-01 -7.375027238500479143e+00 -3.314516961078045387e+00 1.790354337945504426e+01 3.436008267815013230e-06
1.185945586223089654e+00 8.463260042072519307e-02 1.867853939613078396e+01 1.429892394022368229e+00 -8.149192855847421368e-01 3.650884749487465220e-01 5.462855871782655193e+00 3.532437984955226137e-03 9.782631097374433135e-03 1.194474548257213797e+01 1.863689984522006252e-02 1.338498773124448260e-01 2.705199639917298809e-02 1.338498773124448260e-01 -3.428389022825683696e+00 -3.512882279636171834e+00 1.790354337945504426e+01 1.458506725384479139e-04
1.185898185391167203e+00 1.097677541302874149e-01 4.524557063871174023e+01 3.939191287463451374e+00 -8.258664170933640580e-01 -1.107310677609696814e+00 5.890906098315367601e+00 7.328561572233620661e-03 2.073500120597341831e-03 1.466769148829530245e+00 1.903445165871574252e-02 1.361718801403243029e-01 2.642582409004466670e-02 1.361718801403243029e-01 -4.512755562851339164e+00 -3.261761253941550809e+00 1.790354337945504426e+01 6.339200777320039683e-05
