# mc delta_mc R14 log_alpha_dyn log_f_disk theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186058202691373742e+00 2.301431486637020019e-01 1.624111979858763277e+01 -3.310724192898630847e+00 -8.890167889676736657e-01 5.649493768258306403e+00 3.412008252231545080e-02 3.321007447828199649e-02 8.785504958713952206e+00 2.173284908899868542e-02 1.527459561485156048e-01 2.608649060351437773e-02 1.527459561485156048e-01 0.000000000000000000e+00 -2.249666398764449404e+00 2.655369814276319573e+01 3.464465305116768562e-03
1.186044485234985180e+00 2.286464221045036993e-01 1.593460066087301108e+01 -2.480007309755841050e+00 -8.621226266475068289e-01 6.123639550478385374e+00 3.020071164619356902e-02 3.774897672133904064e-02 8.895029030559115313e+00 2.462936878262089735e-02 1.566602347212823210e-01 2.749753506632324554e-02 1.566602347212823210e-01 -1.238587266601552983e+01 -1.982874758378099456e+00 2.655369814276319573e+01 1.889671013478988544e-08
1.186042973515316845e+00 2.199547837308309661e-01 1.618105038406859819e+01 -2.920973736455001024e+00 -8.542979080664518943e-01 5.686913664612147201e+00 3.507788277073004696e-02 2.706206997486446802e-02 6.930969529937224038e+00 2.232179855943439498e-02 1.561364539804654950e-01 2.645658890335269436e-02 1.561364539804654950e-01 -6.260078311132588169e+00 -2.234024124873327022e+00 2.655369814276319573e+01 6.725306827656364241e-06
1.186051475950038459e+00 2.283113422433483697e-01 1.615100406711303549e+01 -3.054385823702628233e+00 -8.749260418781491522e-01 5.565440308873814246e+00 3.579399716913665014e-02 2.926304925694988429e-02 8.818909353219156699e+00 2.089277036231166132e-02 1.542617673898569741e-01 2.664284208935036036e-02 1.542617673898569741e-01 -1.110472422656357594e+00 -2.299125408145602290e+00 2.655369814276319573e+01 1.086136468912792408e-03
1.186069629332175523e+00 2.217062318702991142e-01 1.575043481885741237e+01 -2.062853985988062799e+00 -8.718301138070274625e-01 5.313721719347405781e+00 3.421645855959307148e-02 3.328863918223019108e-02 2.651279150800470052e+00 1.997516853829111455e-02 1.606203652559356487e-01 2.571135379361402101e-02 1.606203652559356487e-01 -6.751743050781442435e+00 -2.449472391812813843e+00 2.655369814276319573e+01 3.316017593137880732e-06
1.186053929603874346e+00 2.274285032674060458e-01 1.540269840588206485e+01 -1.500621065907937979e+00 -8.919270127642573431e-01 6.297987177889009303e+00 3.798098015495233321e-02 2.747352250150111863e-02 5.267764450862857828e+00 2.220945012709600944e-02 1.633865432491047320e-01 2.547835107501719362e-02 1.633865432491047320e-01 -8.934462456641028894e+00 -1.887405434404256344e+00 2.655369814276319573e+01 6.558075475863817350e-07
1.186048907616987114e+00 2.289354920947782313e-01 1.557524881131325500e+01 -1.932126526262371025e+00 -8.890932854064940161e-01 5.962011532899675004e+00 3.811793512779859672e-02 2.599833474608014006e-02 1.396069205493194021e+00 1.697920164702413151e-02 1.608743313227922744e-01 2.588827473163701418e-02 1.608743313227922744e-01 -1.104719538652358324e+01 -2.072938351808858215e+00 2.655369814276319573e+01 6.586462676723784556e-08
1.186005155873318451e+00 2.057137289408784708e-01 1.594237082978647280e+01 -2.073813258287148020e+00 -8.099295370971268948e-01 5.608294425272063677e+00 2.486896751182728418e-02 3.159982284954793164e-02 6.736153266854127963e+00 2.383489378512817711e-02 1.623285432617003199e-01 2.640420451919150285e-02 1.623285432617003199e-01 -7.638268874414336551e+00 -2.286810933624705555e+00 2.655369814276319573e+01 1.607853689249507454e-06
1.186005610765529017e+00 2.251941215219637749e-01 1.597033904421854977e+01 -2.581103658144784596e+00 -8.761848370412231857e-01 4.664443935482291081e+00 3.183849484795393814e-02 3.402777834363867465e-02 9.334166817446064357e+00 2.004267850266327686e-02 1.571500163353430346e-01 2.604556658745636050e-02 1.571500163353430346e-01 -1.084302555507809984e+01 -2.837407774820289053e+00 2.655369814276319573e+01 3.761120210946097917e-08
1.186057146167597942e+00 2.147295345610390205e-01 1.636735563970341900e+01 -3.288369078498831310e+00 -8.307015254132843474e-01 4.921678215748482188e+00 3.577943082279105153e-02 2.468353752977935078e-02 2.506181411926634350e+00 2.227648281995404933e-02 1.554505843846464286e-01 2.693231167217979144e-02 1.554505843846464286e-01 -7.255028915429875269e+00 -2.686699879912513023e+00 2.655369814276319573e+01 1.581306161537697799e-06
1.186052025410056165e+00 2.302051229963249235e-01 1.631676603569340855e+01 -3.512084062173501220e+00 -8.794415390061280924e-01 5.621906001453363722e+00 3.871267979796712277e-02 2.589489789655106608e-02 2.895417407141413602e+00 2.205123722370317535e-02 1.518800882918500683e-01 2.667825475308264332e-02 1.518800882918500683e-01 -1.148305542967591464e-01 -2.265486614480331173e+00 2.655369814276319573e+01 3.040152071309654321e-03
1.186058041936665974e+00 2.214170502802388363e-01 1.591591776271216396e+01 -2.351727501037278678e+00 -8.652372389819891207e-01 5.620254246803863651e+00 3.669957245011117031e-02 2.909879539101608084e-02 8.762801486210126001e+00 2.188309171657642702e-02 1.587638015695218563e-01 2.605432643438339649e-02 1.587638015695218563e-01 -3.935094683008003358e+00 -2.271450235221248004e+00 2.655369814276319573e+01 6.624997365156948010e-05
1.186016344443990178e+00 2.281597609545073790e-01 1.593233927720747545e+01 -2.564284042310908340e+00 -8.527405375752475925e-01 5.590070279599842706e+00 2.901451503954148581e-02 3.921642127444022879e-02 6.302050289910567038e+00 1.962066359855075756e-02 1.568112078228036665e-01 2.801316917185525668e-02 1.568112078228036665e-01 -1.012007073124993894e+01 -2.285033844412988735e+00 2.655369814276319573e+01 1.346435193767212385e-07
1.186056065177448771e+00 2.167022892479243124e-01 1.600392111535055051e+01 -2.440624259713437549e+00 -8.605572374122617552e-01 5.809334798654332666e+00 3.632141336451584490e-02 2.189942180016769130e-02 2.540914890868932297e+00 2.237443150013143645e-02 1.589568230208893151e-01 2.549773823506493522e-02 1.589568230208893151e-01 -6.116831903710760798e+00 -2.166013434293620143e+00 2.655369814276319573e+01 8.307300008751860421e-06
1.186056816472008224e+00 2.240166825875129220e-01 1.576511627779390956e+01 -2.063703147513594960e+00 -8.598210042861609281e-01 5.689514405273329523e+00 3.292282088800002615e-02 3.548003550403442535e-02 6.699116156203234418e+00 2.338595727544552638e-02 1.598577227784027666e-01 2.683900909086029546e-02 1.598577227784027666e-01 -4.276438975390931319e+00 -2.230247386301516421e+00 2.655369814276319573e+01 4.907224616142379184e-05
1.186074234388836413e+00 2.234755658853833649e-01 1.599542089212484797e+01 -2.595681513596076240e+00 -8.570130761337118042e-01 5.537894399688915392e+00 3.988421010836586816e-02 2.385936481788756766e-02 1.361347415474458478e+00 2.039121321282104729e-02 1.573210807564170421e-01 2.691730404812728641e-02 1.573210807564170421e-01 -3.348901782226676005e+00 -2.317788597727397093e+00 2.655369814276319573e+01 1.136688737326030970e-04
1.186055178497546825e+00 2.234889985105802668e-01 1.602171060947200942e+01 -2.676242236450522505e+00 -8.507699618016081322e-01 5.440079007773553244e+00 3.589653435638325701e-02 3.031618364468002466e-02 8.972397684438158549e+00 1.943410146439168013e-02 1.570138733888993832e-01 2.730973240142364408e-02 1.570138733888993832e-01 -5.029648802929784779e+00 -2.374573098880606636e+00 2.655369814276319573e+01 2.000051620704103558e-05
1.186071250841606251e+00 2.234551485975048157e-01 1.610026356629312971e+01 -2.809959984487214513e+00 -8.521133270846035224e-01 5.199297241718431550e+00 3.473480577666840374e-02 3.142358540318201249e-02 3.379939079574122651e+00 2.174600131330230515e-02 1.561324034526521132e-01 2.721910139662473901e-02 1.561324034526521132e-01 -5.534757561132835235e+00 -2.515968713792100520e+00 2.655369814276319573e+01 1.047774737293717501e-05
1.186057510590036612e+00 2.271171125531513124e-01 1.619587134241137605e+01 -3.135035171635379037e+00 -8.736847211406911784e-01 5.009680356586278194e+00 3.842026997173385999e-02 2.608002105841878554e-02 2.541628356892893237e+00 2.124358970615578338e-02 1.540776514221887661e-01 2.651907615636835136e-02 1.540776514221887661e-01 -2.031722552343921961e+00 -2.626872068470190946e+00 2.655369814276319573e+01 3.114956472358601882e-04
1.186060049649976467e+00 2.195336093277477363e-01 1.601191800227046258e+01 -2.582786208607079637e+00 -8.557775120792929791e-01 5.408360412681724405e+00 2.850582521916557310e-02 3.753982338753764775e-02 6.722181411791551042e+00 1.910185857427916523e-02 1.581479562065177813e-01 2.629075391273750714e-02 1.581479562065177813e-01 -6.577038199218691261e+00 -2.395273226863016802e+00 2.655369814276319573e+01 4.168968150641679233e-06
1.186057229686807046e+00 2.261258937659357815e-01 1.593468360914889104e+01 -2.576397668900762827e+00 -8.741686218303255096e-01 6.165172104409755605e+00 3.233346894129162513e-02 3.596990838448631267e-02 7.580988086095929113e+00 1.762969793099186666e-02 1.573263195612135679e-01 2.632308584364695045e-02 1.573263195612135679e-01 -7.865028918359598720e+00 -1.961296205284812411e+00 2.655369814276319573e+01 1.774741647694011060e-06
1.186058202691373742e+00 2.301431486637020019e-01 1.624111979858763277e+01 -3.310724192898630847e+00 -8.890167889676736657e-01 5.649493768258306403e+00 3.412008252231545080e-02 3.321007447828199649e-02 8.785504958713952206e+00 2.173284908899868542e-02 1.527459561485156048e-01 2.608649060351437773e-02 1.527459561485156048e-01 0.000000000000000000e+00 -2.249666398764449404e+00 2.655369814276319573e+01 3.464465305116768562e-03
1.186046889716704689e+00 2.226790614509436550e-01 1.603236209219912212e+01 -2.628926949233850507e+00 -8.499399918559510381e-01 5.274749928804574495e+00 3.699662021406573131e-02 2.839933712127207591e-02 1.930462676992065862e+00 2.207474139994703571e-02 1.571021299918610170e-01 2.721640013989675214e-02 1.571021299918610170e-01 -4.633956688281330116e+00 -2.471870247432216505e+00 2.655369814276319573e+01 2.695457521319935090e-05
1.186057321980152901e+00 2.186569897326132716e-01 1.594373701412673583e+01 -2.347044701229958896e+00 -8.351249083212596291e-01 4.916387206484128747e+00 3.095468693536732388e-02 3.211979657013360606e-02 3.298734825360692291e+00 2.244931712540483223e-02 1.591471356361349176e-01 2.740586492682707195e-02 1.591471356361349176e-01 -9.235252951757786377e+00 -2.687748302336776529e+00 2.655369814276319573e+01 2.180520967749881134e-07
1.186089373264036073e+00 2.281195131973884072e-01 1.621008869398307084e+01 -3.195992199800904654e+00 -8.810827773560984122e-01 5.754626189900452715e+00 3.846253226806400222e-02 2.531117645169038075e-02 2.871856135123168396e+00 2.113658274245867538e-02 1.536517252903898401e-01 2.623576922697707162e-02 1.536517252903898401e-01 -1.383274377734608152e+00 -2.190687527289973069e+00 2.655369814276319573e+01 9.215141020517546473e-04
1.186052455374182024e+00 2.265510601216308983e-01 1.619522930337099353e+01 -3.129853711935834948e+00 -8.856593624456999825e-01 5.638505491502368905e+00 3.790504991845998484e-02 2.774498758332881801e-02 8.593852178139194109e+00 2.081450391315611478e-02 1.542363475504033854e-01 2.570542851186182615e-02 1.542363475504033854e-01 -3.547291548828411578e+00 -2.258058036869814877e+00 2.655369814276319573e+01 9.895155626187481413e-05
1.186060695216634375e+00 2.294332815881449106e-01 1.584696185531985613e+01 -2.345201877338514596e+00 -8.828262194006780694e-01 5.523211921763739873e+00 3.180471665407919035e-02 3.566601787387422423e-02 6.750455985738751608e+00 2.251163279096728143e-02 1.574829028592829028e-01 2.634553732448458377e-02 1.574829028592829028e-01 -2.812437304687705364e+00 -2.322884886049228381e+00 2.655369814276319573e+01 1.933801217503481609e-04
1.186050277910104755e+00 2.243918606054669529e-01 1.585972084611054456e+01 -2.201857838024505298e+00 -8.770537150624948541e-01 6.225744462491106468e+00 3.340143082293294680e-02 3.347097400983272547e-02 5.533991112403704449e+00 2.680367280139098890e-02 1.586493538905114908e-01 2.585813740084059315e-02 1.586493538905114908e-01 -1.118798903476573514e+01 -1.928842687535593958e+00 2.655369814276319573e+01 6.608247228747026421e-08
1.186026984269747953e+00 2.139237354957451154e-01 1.618763592600943113e+01 -2.785095448521614614e+00 -8.677258844103030722e-01 6.054794713080092095e+00 3.073762989976366877e-02 3.159726285069853341e-02 3.304728733976948440e+00 2.355930348090271020e-02 1.576060160490417861e-01 2.458877674339458516e-02 1.576060160490417861e-01 -1.105709880742222140e+01 -2.029419010796818856e+00 2.655369814276319573e+01 6.811636183193318063e-08
1.186077829126577443e+00 2.242081613670952878e-01 1.562263277875373291e+01 -1.853607744069228458e+00 -8.917362155891960240e-01 6.014278745808720572e+00 3.559435025117881068e-02 3.115486595996876801e-02 5.125263139202725249e+00 2.066587931596119976e-02 1.615105202420106245e-01 2.496829242804191398e-02 1.615105202420106245e-01 -7.915259842187708728e+00 -2.046329253864686670e+00 2.655369814276319573e+01 1.550210749845973018e-06
1.186097820731259356e+00 2.093347710629349101e-01 1.613028431703030563e+01 -2.534420378754158598e+00 -8.412166725112052434e-01 5.799442683008336097e+00 3.522608913858948226e-02 2.651917235722708530e-02 8.268160197263622890e-02 2.465333410203353684e-02 1.593886914978306368e-01 2.526293388010329363e-02 1.593886914978306368e-01 -6.955845855469078742e+00 -2.175540918325350681e+00 2.655369814276319573e+01 3.555846718144604797e-06
1.186052404133402405e+00 2.296445810306495527e-01 1.589152468068373203e+01 -2.469513043538839270e+00 -8.869010878766059314e-01 5.875333494138462953e+00 3.816439128615457810e-02 2.667696246171453317e-02 7.403004393355494983e+00 2.123785448554876137e-02 1.569006540624595658e-01 2.613368488458477426e-02 1.569006540624595658e-01 -1.614101692187261960e+00 -2.121345215633302583e+00 2.655369814276319573e+01 7.840972668877091824e-04
1.186055195771692716e+00 2.187420959498987127e-01 1.562027172038083833e+01 -1.662611007323497647e+00 -8.697659242469724106e-01 5.651440924353307693e+00 3.252369383102788475e-02 3.138249733717288215e-02 3.373845153567593513e+00 2.581525385425531907e-02 1.628990364186178041e-01 2.531964910045154601e-02 1.628990364186178041e-01 -9.411932545117451809e+00 -2.255018633512403614e+00 2.655369814276319573e+01 2.816834959208594828e-07
1.186031144630740108e+00 2.243888470579102623e-01 1.610999956476755557e+01 -2.854704776098520913e+00 -8.639774838710051474e-01 6.114410347825973702e+00 3.479519711634963819e-02 2.948917869310183418e-02 4.057997568085110807e+00 2.165175712874159442e-02 1.557702640684492934e-01 2.664829478523734335e-02 1.557702640684492934e-01 -8.484470850195123148e+00 -1.990450216068490485e+00 2.655369814276319573e+01 9.277981497684546457e-07
1.186075016081716615e+00 2.293209136504207601e-01 1.531778392330257610e+01 -1.405772853564121183e+00 -8.580852448377432884e-01 5.461352757897607546e+00 3.068035847147571743e-02 3.843319921474501466e-02 8.075952628628744634e+00 2.169750427313825794e-02 1.639792859103457179e-01 2.787038549878510796e-02 1.639792859103457179e-01 -8.958948927929725414e+00 -2.358835517685653915e+00 2.655369814276319573e+01 3.993949667004106902e-07
1.186043480188123445e+00 2.054678843625038220e-01 1.561670219358060407e+01 -1.496144149890475727e+00 -8.260530591396483269e-01 5.811003017480228294e+00 2.943007422159226241e-02 2.629115966458741085e-02 4.666333079972272202e+00 2.279664101685221003e-02 1.661019178604843383e-01 2.539222468317023015e-02 1.661019178604843383e-01 -8.550184345898344418e+00 -2.171034198406756932e+00 2.655369814276319573e+01 7.252502154419774491e-07
1.186045980910262587e+00 2.278920631525240825e-01 1.556152088109068643e+01 -1.765219902654905137e+00 -8.724502358160026727e-01 5.684573868042377853e+00 3.974882867179846402e-02 2.396815990138304389e-02 3.671585250440609904e+00 2.267176074529297924e-02 1.613092469730310619e-01 2.672494632510679854e-02 1.613092469730310619e-01 -4.577843098828282109e+00 -2.230870408453855980e+00 2.655369814276319573e+01 3.627999466155359780e-05
1.186055822390133851e+00 2.244864683159622787e-01 1.613020931104033551e+01 -2.866569394996964615e+00 -8.879065789918832996e-01 5.633091784991306028e+00 3.772574976006431990e-02 2.735248706864574358e-02 3.357209482799407563e-01 2.369799993384311132e-02 1.555198231418696286e-01 2.523540225359446540e-02 1.555198231418696286e-01 -3.464765743750092497e+00 -2.262343069684960462e+00 2.655369814276319573e+01 1.070045302069419301e-04
1.186060999994688059e+00 2.263305324657990114e-01 1.596622912775842806e+01 -2.568973455105588943e+00 -8.983861332251997789e-01 5.693071852463962301e+00 3.719099796313019707e-02 2.757328460620555796e-02 9.743867863982250910e+00 2.124704920669991809e-02 1.569076787538483675e-01 2.492791114154404783e-02 1.569076787538483675e-01 -4.791266586523818205e+00 -2.226890527530049013e+00 2.655369814276319573e+01 2.942435907701930004e-05
1.185981766642564272e+00 2.146287785319194730e-01 1.624147616591919530e+01 -2.981563819893322531e+00 -8.428384970981451785e-01 5.259504088896101770e+00 2.957640565825730289e-02 3.061975619082976663e-02 7.468520556808969424e+00 2.107205014231748261e-02 1.568305417017157311e-01 2.617225954003262259e-02 1.568305417017157311e-01 -7.443353700585987553e+00 -2.485346494782094684e+00 2.655369814276319573e+01 1.602043160654701562e-06
1.186069536406739289e+00 2.073779538669857647e-01 1.598002361298896190e+01 -2.213236773033072868e+00 -8.274210651443761888e-01 6.265756531643580374e+00 3.349676070159950808e-02 2.761606374475806397e-02 3.236583833027125490e+00 2.218655915073538751e-02 1.615211386706135732e-01 2.569155507758606738e-02 1.615211386706135732e-01 -8.215813652930080480e+00 -1.916060001254130674e+00 2.655369814276319573e+01 1.307486159194930293e-06
1.186055497115583446e+00 2.240612074671048393e-01 1.599335445946387502e+01 -2.555297661435586232e+00 -8.895989932167193137e-01 6.262324340670405221e+00 3.828911518853791995e-02 2.665009329436570165e-02 6.722353861301420430e+00 2.274085677951534143e-02 1.571892195630799072e-01 2.506773161601391978e-02 1.571892195630799072e-01 -6.539245211328136520e+00 -1.908897984063757436e+00 2.655369814276319573e+01 7.041609667537338297e-06
1.186059418540287513e+00 2.302733501322502541e-01 1.606312039360611266e+01 -2.879887603922500983e+00 -8.779138349230918292e-01 5.166856304467749794e+00 3.601146246390807271e-02 2.932483699451628525e-02 4.771384855582263995e+00 2.090827453625107232e-02 1.547374131890090210e-01 2.678336166853120814e-02 1.547374131890090210e-01 -2.522955945312617132e+00 -2.531291867395738304e+00 2.655369814276319573e+01 2.097113733390776281e-04
1.185992351937653844e+00 2.125243060674461282e-01 1.587870163000908263e+01 -2.078144265791151302e+00 -8.447069436577734347e-01 6.032503861571698600e+00 3.328247764297864730e-02 2.463084515583172790e-02 6.745209153982607120e+00 2.350356817779195029e-02 1.614046541559567283e-01 2.566490702387401804e-02 1.614046541559567283e-01 -1.023029313710975430e+01 -2.042642420052883434e+00 2.655369814276319573e+01 1.536688107733101080e-07
