# mc delta_mc R14 log_alpha_dyn log_f_disk theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185915386353102896e+00 1.781668103077829191e-01 1.928408893889839959e+01 1.103121099840360220e+00 -8.230286967199910153e-01 5.570115927958634749e+00 1.900795672962116156e-02 1.572576893784186775e-02 1.184972655629684901e+00 1.930334694567453421e-02 1.389461292360502087e-01 2.653381670737438650e-02 1.389461292360502087e-01 -5.433703477193319031e+00 -2.034389636551641622e+00 1.962632995089770205e+01 7.870881041062928240e-06
1.186055809849769993e+00 1.042226587104063545e-01 2.034994908990935869e+01 1.560796202234146168e+00 -8.056827189232063091e-01 5.221710906422826426e+00 1.365149330766700711e-02 1.804337265858037276e-02 4.890103726733609157e+00 1.969477639996898219e-02 1.467257840155152815e-01 2.765288891240401045e-02 1.467257840155152815e-01 -4.226251927124167196e+00 -2.263400359933522399e+00 1.962632995089770205e+01 2.093894521003072682e-05
1.185933738526058656e+00 1.581644442177406740e-01 1.970931161358892680e+01 1.242067375119061179e+00 -8.259110049305904422e-01 5.799588752415783866e+00 1.109134943829089524e-02 2.305160301860465985e-02 1.984867229763556651e+01 1.840432873915990447e-02 1.407068238854181086e-01 2.637474387930169306e-02 1.407068238854181086e-01 -6.466499587740031529e+00 -1.911285403700269558e+00 1.962632995089770205e+01 3.169196633260178496e-06
1.185969116650198441e+00 1.765154853001747182e-01 1.941027325774966172e+01 1.125377155052673217e+00 -8.137740607482941702e-01 5.452316206268484677e+00 2.247527153829595448e-02 1.279570254049214664e-02 6.785592048002123455e+00 1.928129630023433377e-02 1.384523382960956006e-01 2.710887293887717306e-02 1.384523382960956006e-01 -3.911798342427914577e+00 -2.103340976395429607e+00 1.962632995089770205e+01 3.365372675216637234e-05
1.186047746041574591e+00 1.146325841086367203e-01 2.148107313681493480e+01 1.704726734319723658e+00 -8.380946388185083196e-01 5.358211378480725706e+00 2.375842909131186884e-02 8.772718921420383231e-03 8.435286067472437921e+00 2.308978395141127182e-02 1.386411824824692607e-01 2.567091580645933929e-02 1.386411824824692607e-01 -8.270732108056961351e+00 -2.180322937854458853e+00 1.962632995089770205e+01 3.986019708863898916e-07
1.186058386537271137e+00 1.143086798152699174e-01 2.160942475436279864e+01 1.562748017584816296e+00 -8.213194026908253731e-01 5.444988476026911606e+00 1.484519975349738938e-02 1.815331187998234577e-02 1.846649608091939143e+01 1.613915949447944712e-02 1.380081665079880837e-01 2.668266686663898005e-02 1.380081665079880837e-01 -3.894066281279947361e+00 -2.129731862606117687e+00 1.962632995089770205e+01 3.336358298437283202e-05
1.185982518495418914e+00 1.730840634119037991e-01 1.912229123010288134e+01 1.110701545069484375e+00 -8.251974185709048948e-01 5.715862454887602695e+00 2.542215238700738095e-02 9.371774725765020381e-03 9.368893228387834782e+00 1.891595782515122920e-02 1.413843870041534556e-01 2.640047134006835022e-02 1.413843870041534556e-01 -4.068084054755786383e+00 -1.952844233653875383e+00 1.962632995089770205e+01 3.345946916964954792e-05
1.186071512007575990e+00 1.061559110782337723e-01 2.102273403053506939e+01 1.622780154280309084e+00 -8.078644037750243312e-01 5.571426730431532803e+00 2.124726537683607058e-02 9.551082982231114821e-03 4.190746289184835049e+00 1.983054865346120868e-02 1.425475510179387006e-01 2.751949393293560975e-02 1.425475510179387006e-01 -1.751716887667157607e+00 -2.058611563298302638e+00 1.962632995089770205e+01 3.051900411330005398e-04
1.186066568267167609e+00 1.110604482173101620e-01 2.174728506340643719e+01 1.696468001075693843e+00 -8.323753956561109613e-01 5.735756344557691122e+00 1.662084585691293165e-02 1.588360221342427145e-02 6.037296083153918858e+00 2.075108993324040543e-02 1.378279239269863954e-01 2.601305323189602794e-02 1.378279239269863954e-01 -1.920507817494637948e+00 -1.963020458115750433e+00 1.962632995089770205e+01 2.836482299826042553e-04
1.185975056958698426e+00 1.741432738524746338e-01 1.949587422765809563e+01 1.139040394547847335e+00 -8.275490804294448610e-01 5.856465614520124596e+00 1.053061080928804211e-02 2.792246036909411602e-02 6.659369788271261470e+00 1.886068414346961375e-02 1.384302066461540193e-01 2.626534199863704566e-02 1.384302066461540193e-01 -5.273055398701444574e+00 -1.872455054602532032e+00 1.962632995089770205e+01 1.086723898787560419e-05
1.186052725910622607e+00 1.228046702974494031e-01 2.128051632423496287e+01 1.588636233718081048e+00 -8.252624909681918197e-01 5.819501448529390331e+00 2.415325394466051948e-02 6.376037973389006748e-03 1.206140721795293125e+01 1.980916224376751134e-02 1.382964338475171084e-01 2.643842658786168739e-02 1.382964338475171084e-01 -5.356757510281170198e+00 -1.912048285484150068e+00 1.962632995089770205e+01 9.606666873680418464e-06
1.186050042595661935e+00 1.131124508201628992e-01 2.072032687380764671e+01 1.538075894342719074e+00 -8.361641718806087642e-01 5.721311121818370538e+00 7.306348574048734598e-03 2.612020125357201322e-02 5.405573043263999011e+00 1.841318731128831557e-02 1.431554924574860443e-01 2.578040515133750085e-02 1.431554924574860443e-01 -2.536577203372189615e+00 -1.970721543827081534e+00 1.962632995089770205e+01 1.520127459125173884e-04
1.185988765115876253e+00 1.671363835961947597e-01 1.971849539838611065e+01 1.167485219552355069e+00 -8.266900524225447855e-01 5.607505843422067038e+00 1.624247632148851511e-02 2.050009920556273429e-02 1.503132927459101431e+00 1.738042264256579872e-02 1.385772786122803080e-01 2.632429942279019761e-02 1.385772786122803080e-01 -6.006947396724740429e+00 -2.017485630555274412e+00 1.962632995089770205e+01 4.512404192873993317e-06
1.186074365143495069e+00 1.097450282303810559e-01 2.086471153680409074e+01 1.589495064426242443e+00 -8.314958386238474608e-01 5.604436983078932677e+00 2.801630012609273093e-02 2.686027702996848787e-04 1.642179416871287145e+01 1.954874371408742151e-02 1.428739084488026556e-01 2.606053898801472674e-02 1.428739084488026556e-01 -7.455361829427715747e-01 -2.038638477860218234e+00 1.962632995089770205e+01 8.515757513718239489e-04
1.186074380985830068e+00 1.098850314435168979e-01 2.127584162263367418e+01 1.641724302253003254e+00 -7.830283450153786573e-01 5.362331853041133023e+00 2.074196772387354101e-02 9.801451248567818325e-03 4.141659742350947582e+00 2.013726016403305508e-02 1.405527588160878638e-01 2.914044997553257368e-02 1.405527588160878638e-01 -7.853876752815551754e+00 -2.179182999527633502e+00 1.962632995089770205e+01 6.054419249590048712e-07
1.186057236195627196e+00 1.081650169294362390e-01 2.225402306333105784e+01 1.736331442088957955e+00 -8.288895926109849377e-01 5.362914076978551492e+00 9.362847234899192642e-03 2.335944388416141132e-02 9.076194147378391364e+00 1.986796979115856149e-02 1.357093890424594385e-01 2.622535641459728881e-02 1.357093890424594385e-01 -2.584231979676701485e+00 -2.179312038856572542e+00 1.962632995089770205e+01 1.176505865468205944e-04
1.186066311307411247e+00 1.146078242088918869e-01 2.187657831426161437e+01 1.603735464513990960e+00 -8.229808852525096752e-01 5.322210585332886268e+00 2.733062263100614550e-02 2.443031130555687810e-03 9.725690995011644802e+00 1.675160643676533445e-02 1.365483029597535092e-01 2.658217650137460752e-02 1.365483029597535092e-01 -2.643177413461444303e+00 -2.201424748045581747e+00 1.962632995089770205e+01 1.084903205749892022e-04
1.185935814313271219e+00 1.765010929485569535e-01 1.854328592978220414e+01 1.051544079745891258e+00 -8.252163462978524544e-01 5.249776442035559043e+00 2.116228349058425079e-02 1.577534873130296417e-02 8.310799345089755263e+00 1.973033465970743666e-02 1.449600323556391457e-01 2.638156581782285723e-02 1.449600323556391457e-01 -4.865248375044643581e+00 -2.222055174957857648e+00 1.962632995089770205e+01 1.151855909879321819e-05
1.186071814004821867e+00 1.056528733022165517e-01 1.997687847398172067e+01 1.540390975599386314e+00 -8.316664090674734666e-01 6.134481845908688946e+00 1.867107981659552052e-02 1.262873495495591726e-02 6.722043136333140545e+00 2.063580706356016661e-02 1.487812441084245263e-01 2.604316463957835615e-02 1.487812441084245263e-01 -4.765948322463032127e+00 -1.740117958074562488e+00 1.962632995089770205e+01 2.059805880688678765e-05
1.186060322059628414e+00 1.129972113730579597e-01 2.092863775323267816e+01 1.569325858643449978e+00 -8.499636177045730712e-01 5.928292966748348825e+00 2.700577243240104633e-02 1.678942991243321473e-03 8.302875807446270073e+00 1.887188951324650019e-02 1.419794460496112132e-01 2.497562515317003351e-02 1.419794460496112132e-01 -4.496263566579330018e+00 -1.853384204813780300e+00 1.962632995089770205e+01 2.408562881318070819e-05
1.186063097327454408e+00 1.151821738860933364e-01 2.143158687269141893e+01 1.542172878588321527e+00 -8.126158153671889650e-01 5.732806741213930302e+00 1.288188176427117193e-02 2.211429633067680742e-02 9.546421459255114428e+00 1.612937599712962675e-02 1.388167121358079292e-01 2.722163164548841580e-02 1.388167121358079292e-01 -3.489123358344727421e+00 -1.963572991023120551e+00 1.962632995089770205e+01 5.906076149702310619e-05
1.185941269760879324e+00 1.864577455645338167e-01 1.759335750865798431e+01 8.434513201995931242e-01 -8.052126124626475256e-01 5.531955681806508984e+00 1.372839073591658292e-02 2.455533487116750430e-02 1.162505535352775254e+01 1.759198351741721525e-02 1.505041058375065077e-01 2.757267111596075140e-02 1.505041058375065077e-01 -8.699522117037417956e+00 -2.052670366325330509e+00 1.962632995089770205e+01 2.949559180505699891e-07
1.186055234907807066e+00 1.124796770873405100e-01 2.079939257879545167e+01 1.714963886907160617e+00 -8.374348982021112553e-01 5.969260911586611762e+00 1.982143645191492692e-02 1.044323503792675238e-02 7.170395883393068104e+00 2.705061643298768692e-02 1.428031516323968741e-01 2.570576259871138955e-02 1.428031516323968741e-01 -1.046449345716951029e+01 -1.830504337816680760e+00 1.962632995089770205e+01 6.305583496758430320e-08
1.186061823350923472e+00 1.147323367858837651e-01 2.075344283846497362e+01 1.574522484461624794e+00 -8.310786762303109532e-01 5.436721402513642332e+00 2.823942622838055555e-02 6.785308353962367757e-04 1.466654304890186999e+01 2.013952503901036625e-02 1.426964864555706480e-01 2.608408661506050191e-02 1.426964864555706480e-01 -5.116778205467085172e-01 -2.134425436618431426e+00 1.962632995089770205e+01 9.776579476230235020e-04
1.186061190518218789e+00 1.133337161996607056e-01 2.262572868181958796e+01 1.700032737862721577e+00 -8.272150331328460560e-01 5.559622818922608012e+00 2.049232666852092433e-02 1.045012368173597536e-02 2.688724951299820365e+00 1.751198008284928984e-02 1.329974927397103990e-01 2.632771640435929705e-02 1.329974927397103990e-01 -2.059040303245012637e+00 -2.063521979282729291e+00 1.962632995089770205e+01 2.233412423706571831e-04
1.186055614947199022e+00 1.108514684620901941e-01 2.056486127200949809e+01 1.565103332441069917e+00 -8.042667199732949079e-01 5.385934784090708582e+00 1.894227566810772340e-02 1.212377375517907814e-02 1.618139598082609254e+01 1.992829761528245106e-02 1.444301294343613984e-01 2.774416512861016537e-02 1.444301294343613984e-01 -1.716580472918792566e+00 -2.165131138394015498e+00 1.962632995089770205e+01 2.841639919364026285e-04
1.186065295575614797e+00 1.151520888332480952e-01 2.122829633434223595e+01 1.634766653164919648e+00 -8.178060524789847463e-01 5.541735094358117841e+00 6.551103292709980347e-03 2.939690906490182928e-02 1.804843518025190363e+01 2.088308175477595133e-02 1.399370844087078902e-01 2.689695288599752709e-02 1.399370844087078902e-01 -1.530609610065198467e+00 -2.073351976906756988e+00 1.962632995089770205e+01 3.751408412949357781e-04
1.185977226669146178e+00 1.694712504846206391e-01 1.912601653219125097e+01 1.134464802768754055e+00 -8.104875809776764806e-01 5.261248444037418537e+00 1.165996671130790051e-02 2.775828753472821958e-02 1.023894053553544303e+01 1.897761077541115782e-02 1.422157797646367294e-01 2.731193194882525557e-02 1.422157797646367294e-01 -4.409712862740491346e+00 -2.218262931158904827e+00 1.962632995089770205e+01 1.823398800486639309e-05
1.186077195571823895e+00 1.124544723943301655e-01 2.194252596276304956e+01 1.661717883321117029e+00 -8.288617417888626271e-01 5.592516456536692715e+00 1.679214737196268667e-02 1.555094586792484142e-02 3.676736091639434267e+00 1.854206584383228176e-02 1.365766368908155615e-01 2.622519705137253687e-02 1.365766368908155615e-01 -1.035625649197356779e+00 -2.044771566462402212e+00 1.962632995089770205e+01 6.332503892437043496e-04
1.186055265182670126e+00 1.156654622491088968e-01 2.057225589452342263e+01 1.573546705741981633e+00 -8.394798612769581725e-01 6.078947991671517670e+00 2.512143667011072778e-02 6.775274563956559803e-03 1.511455963411148140e+01 2.108265116996582700e-02 1.435989169702601709e-01 2.558278989565281047e-02 1.435989169702601709e-01 -8.113477905041179383e+00 -1.768301618336883596e+00 1.962632995089770205e+01 7.043242798018859395e-07
1.186062684953791413e+00 1.026177030141518925e-01 2.185058935892329046e+01 1.656052657442818932e+00 -8.000922327649052646e-01 5.263509769710526420e+00 6.397301754989732393e-03 2.848938703530630098e-02 1.290645800462660908e+01 1.734952467030134726e-02 1.386456404204083892e-01 2.802184982045867467e-02 1.386456404204083892e-01 -6.241485530719728558e+00 -2.239123549482305631e+00 1.962632995089770205e+01 2.859520744724870650e-06
1.186077786817895108e+00 1.062443615291108617e-01 1.912713261731497738e+01 1.494130609376916885e+00 -8.287210848421346920e-01 5.748518280155622051e+00 9.872861922734290155e-03 2.395886632832615326e-02 8.596653401360164537e+00 2.251936805704578617e-02 1.541937091174401253e-01 2.620928700805457215e-02 1.541937091174401253e-01 -4.573302412395207739e+00 -1.957003563767228504e+00 1.962632995089770205e+01 2.010477085870757081e-05
1.186054848252761529e+00 1.106597117784538092e-01 2.175733785184090152e+01 1.704562086796430620e+00 -8.109854646435420422e-01 5.586604814183023571e+00 2.487367017708174213e-02 5.120305983172351166e-03 9.952906202551925929e+00 2.102779313240105488e-02 1.378407813781308278e-01 2.732643014195522413e-02 1.378407813781308278e-01 -2.155883381252692743e+00 -2.048684562293592748e+00 1.962632995089770205e+01 2.057568590198003062e-04
1.186068922209470022e+00 1.038246375310070968e-01 1.953643574709780495e+01 1.512331498450465883e+00 -8.231368512249974678e-01 4.963034349276581381e+00 2.520705382574494127e-02 4.104965487811341150e-03 1.410010151934410594e+01 2.105893702784281118e-02 1.518354607763583441e-01 2.655484319923935924e-02 1.518354607763583441e-01 -5.289949606906702684e+00 -2.417739909219588590e+00 1.962632995089770205e+01 6.193953678593536534e-06
1.186071587825683338e+00 1.117888283410262973e-01 2.056625052225630412e+01 1.556259297360796490e+00 -8.212068420617402165e-01 5.636105338687227295e+00 1.922058835468765797e-02 1.243078796873121547e-02 1.264549998767542149e+01 1.966509032158566747e-02 1.442729523254397961e-01 2.668267519936880217e-02 1.442729523254397961e-01 -5.437371880074692854e-01 -2.019875450083658652e+00 1.962632995089770205e+01 1.061725274182819803e-03
1.185975788346104620e+00 1.819304468506456052e-01 1.822965048078657446e+01 1.031165707865816294e+00 -8.322413758543631968e-01 5.275706170388720473e+00 2.572127133795186135e-02 9.017255549915184631e-03 1.845789219194975317e+01 2.190812324443385667e-02 1.461756229186486067e-01 2.594337752694495305e-02 1.461756229186486067e-01 -7.111580193208965284e+00 -2.204323369411337996e+00 1.962632995089770205e+01 1.240307777645663731e-06
1.186067081820604940e+00 1.098971481074091094e-01 2.084053070191124135e+01 1.571693501220495115e+00 -8.434649918434491411e-01 5.892204087626237374e+00 7.476508422839575618e-03 2.657660265943336333e-02 4.359888277611219998e+00 1.888691857910794816e-02 1.429868353414671667e-01 2.535193136538905004e-02 1.429868353414671667e-01 -2.837436909833002119e+00 -1.874557453399511298e+00 1.962632995089770205e+01 1.238744751842211817e-04
1.186072314854156540e+00 1.139723774395650646e-01 2.062291588075006388e+01 1.528848847230160457e+00 -8.241719574005057503e-01 5.572392443975471288e+00 6.907836767050911167e-03 3.019917181137325712e-02 1.033357926821952688e+01 1.855045993036885665e-02 1.435840549606561822e-01 2.650127565818620468e-02 1.435840549606561822e-01 -2.637537403395981528e+00 -2.055963447682915834e+00 1.962632995089770205e+01 1.261866636402996162e-04
1.185915047366385533e+00 1.838897481015390745e-01 1.886970920760169435e+01 9.892635270428090655e-01 -8.164954832291295705e-01 5.511836697494666204e+00 2.288021478347259524e-02 9.899900557381151323e-03 4.498298870451666431e+00 1.777624023611630924e-02 1.406036201756811765e-01 2.692195313075545354e-02 1.406036201756811765e-01 -4.658073846920046890e+00 -2.065525653743930601e+00 1.962632995089770205e+01 1.657115641284821341e-05
1.186049846726742851e+00 1.129111063085568301e-01 2.062052136939647440e+01 1.519537620322117810e+00 -8.022361813305138867e-01 5.780638704289538410e+00 1.345084230340937333e-02 1.918102285183667655e-02 1.405133421114311165e+00 1.801185751450645744e-02 1.437700606695934136e-01 2.787436475673548547e-02 1.437700606695934136e-01 -4.082085923199485933e+00 -1.936962617343266135e+00 1.962632995089770205e+01 3.352242368622098328e-05
1.186063263814398860e+00 1.066109093169542582e-01 2.194560043915445746e+01 1.722448641311344675e+00 -8.329134401391119491e-01 5.183754245152037754e+00 1.803392784316807870e-02 1.349328349628743824e-02 2.034185754310544159e+00 2.037439746556405154e-02 1.375268388962966881e-01 2.598226113056080477e-02 1.375268388962966881e-01 -3.435333239914257319e+00 -2.285249250950861732e+00 1.962632995089770205e+01 4.518117999559136865e-05
1.186063372400587790e+00 1.095523567888504607e-01 2.067617778160373376e+01 1.542568770314986182e+00 -8.249055684557902168e-01 5.497761295368705170e+00 2.710406504860408614e-02 2.440055645465921599e-03 6.988212165034829226e+00 1.827246625571529379e-02 1.439879624459061702e-01 2.645760807883843976e-02 1.439879624459061702e-01 -1.121345672422592088e+00 -2.100352923338032252e+00 1.962632995089770205e+01 5.498054692868398555e-04
1.186052934954456184e+00 1.148322624652895474e-01 2.155005593316431245e+01 1.670979336319424080e+00 -8.222638492537901467e-01 5.277416313623103150e+00 1.900438948841633863e-02 1.331996018890302044e-02 2.580643065667519664e+00 2.107180925463879306e-02 1.382357989594218406e-01 2.662430662566361850e-02 1.382357989594218406e-01 -3.934736220457182299e+00 -2.227712773783755651e+00 1.962632995089770205e+01 2.904406399732261711e-05
1.186074442157181164e+00 1.037892794390184448e-01 2.154580995685777012e+01 1.708982271094394489e+00 -8.175259707614722648e-01 5.939839985350129581e+00 9.476014973845300893e-03 2.316571729006158126e-02 2.215227738472631103e+00 2.115352112645283236e-02 1.400622650811382819e-01 2.691753989898486646e-02 1.400622650811382819e-01 -5.013415855364712570e+00 -1.849299433332419529e+00 1.962632995089770205e+01 1.441901512836381099e-05
1.186072127737144211e+00 1.075944228414346393e-01 2.128281175402341674e+01 1.684179192316865636e+00 -8.463102897383233403e-01 5.824809651776863717e+00 1.341869149097734207e-02 1.938969150014581075e-02 6.026124990485824284e+00 2.178736263194500436e-02 1.408827948333974955e-01 2.518948941682349132e-02 1.408827948333974955e-01 -2.844646547430784267e+00 -1.913283698099843333e+00 1.962632995089770205e+01 1.183129075538277044e-04
1.186039222506217072e+00 1.127638066008769396e-01 2.024810247891037207e+01 1.548270831768095546e+00 -8.260940723509071493e-01 4.960386935613376735e+00 2.723964916505080408e-02 1.140487964537179001e-03 1.464881514108119376e+01 2.088522075146698187e-02 1.460132628591325199e-01 2.638110543021681201e-02 1.460132628591325199e-01 -5.900406396914149809e+00 -2.417006489067340169e+00 1.962632995089770205e+01 3.366421239071283897e-06
1.185969475276127172e+00 1.670889010273635400e-01 1.907253190157365808e+01 1.176140581803121421e+00 -8.113952597997763361e-01 5.615408582592432474e+00 8.083397568768187907e-03 3.061911066047456192e-02 1.331187295003411286e+01 2.046318678492862683e-02 1.431615403431145683e-01 2.725483897574775341e-02 1.431615403431145683e-01 -3.452774368209475142e+00 -2.012973130394188015e+00 1.962632995089770205e+01 5.829495885707277643e-05
1.186070379253381768e+00 1.104640017868502438e-01 2.059715416880467131e+01 1.612266436133178216e+00 -8.311198687816816477e-01 5.697240208884545964e+00 2.753492483272014860e-02 1.513181875780404738e-03 4.330951816775135299e+00 2.198930775471542864e-02 1.443041835004301721e-01 2.608096576943166878e-02 1.443041835004301721e-01 -1.666879271328753020e+00 -1.985183578907795399e+00 1.962632995089770205e+01 3.575232049508537588e-04
1.186062454717935477e+00 1.108411721203147876e-01 2.020136368759605361e+01 1.522287131577960029e+00 -8.133150563975426461e-01 5.404913259766444433e+00 1.689783162712224507e-02 1.494513304788373798e-02 9.079186584481131916e+00 1.958073254039655389e-02 1.466062323657894018e-01 2.716872846693098656e-02 1.466062323657894018e-01 -1.021671349622181424e+00 -2.154041241213367819e+00 1.962632995089770205e+01 5.756791811647708496e-04
1.185920810556816418e+00 1.825723850988563990e-01 1.942446772724882109e+01 1.074157216203740717e+00 -8.231357641158645322e-01 5.676025212428442934e+00 1.405098469745287917e-02 2.434967213584541754e-02 1.549676591710289308e+01 1.871176420083246750e-02 1.368086199025203564e-01 2.652805910657346500e-02 1.368086199025203564e-01 -4.591289490865335665e+00 -1.971507792858144370e+00 1.962632995089770205e+01 1.946203871179132835e-05
1.185933238923545519e+00 1.818560707165399193e-01 1.864438959255135586e+01 1.085143902319200881e+00 -8.301886376260411149e-01 5.653129562415996290e+00 4.661468675399885533e-03 3.605303308514817839e-02 7.492445046012836229e+00 2.258745773608353963e-02 1.428635405060565411e-01 2.608094716275869904e-02 1.428635405060565411e-01 -5.345653069966999738e+00 -1.984950078061772372e+00 1.962632995089770205e+01 9.030971714230914845e-06
1.186066162580359684e+00 1.060398104986151196e-01 2.100939326547910468e+01 1.588688588124398393e+00 -8.380775748175420814e-01 5.509129123159839381e+00 1.141560620247574973e-02 2.074660716456477177e-02 1.117589299885089638e+01 1.837204218597705482e-02 1.426397572253932378e-01 2.567001104713844892e-02 1.426397572253932378e-01 -2.629042322191480707e+00 -2.094678216824479744e+00 1.962632995089770205e+01 1.224303846898380679e-04
1.186054553106615117e+00 1.115837452795003931e-01 2.197415924750240990e+01 1.625690287551209146e+00 -8.118848962286010496e-01 5.200899350775547880e+00 9.146743276359305813e-03 2.470163586763250013e-02 1.147090650454508243e+01 1.682906774064046526e-02 1.365588801507904293e-01 2.727091768284521309e-02 1.365588801507904293e-01 -2.308128040040230644e+00 -2.273783682470888579e+00 1.962632995089770205e+01 1.410834270636712826e-04
1.186054870952967688e+00 1.148171061110774688e-01 2.094547463888056171e+01 1.560703495837547639e+00 -8.250949263166137415e-01 5.880776274137174298e+00 1.709666401225889629e-02 1.473659289567814772e-02 1.458284393981586824e+01 1.870360859354181296e-02 1.415796711316633649e-01 2.644740616058073590e-02 1.415796711316633649e-01 -1.404433666966269811e+00 -1.879675538435357174e+00 1.962632995089770205e+01 5.165406115413705059e-04
1.186055442219869915e+00 1.143309217845822068e-01 2.232817456091211028e+01 1.630193905092201190e+00 -8.196513830106636478e-01 5.830457341378905589e+00 2.260206671116195970e-02 7.983299524622912077e-03 3.756757398178989682e+00 1.606180268362110419e-02 1.342901362218967831e-01 2.678892721487857037e-02 1.342901362218967831e-01 -4.132716763516043557e+00 -1.908279735594465398e+00 1.962632995089770205e+01 3.279469026453804450e-05
1.186058588898928123e+00 1.092619731092676211e-01 2.001640054744397546e+01 1.487498806803273954e+00 -8.173583300362593507e-01 5.161350304943698397e+00 1.628715878435923331e-02 1.477126023888031617e-02 3.830103712513938108e-02 1.860595450550967325e-02 1.479878484144627748e-01 2.691530963874540563e-02 1.479878484144627748e-01 -2.719287162368118516e+00 -2.297846074842799791e+00 1.962632995089770205e+01 9.129809133919269840e-05
1.186049670782351351e+00 1.099134555346394371e-01 2.084964268305872537e+01 1.545916976668158416e+00 -8.055939503040627780e-01 5.540908851523347778e+00 1.353568833807515352e-02 1.929678777812366894e-02 3.438738730337707494e+00 1.776396749478851775e-02 1.429304254878479563e-01 2.766198333177363744e-02 1.429304254878479563e-01 -2.159053532433574674e+00 -2.075276005795164469e+00 1.962632995089770205e+01 1.997234342861085247e-04
1.186069962002013423e+00 1.125255824865979137e-01 2.279408160326657296e+01 1.756858173995204719e+00 -8.414364819892231617e-01 5.390839034544696595e+00 1.641231965572590226e-02 1.681490156617974213e-02 1.422616798389884973e+00 1.910147608932842578e-02 1.323268243866051463e-01 2.548022660910836262e-02 1.323268243866051463e-01 -5.492757128216112505e+00 -2.161798262335411280e+00 1.962632995089770205e+01 6.531964423936499641e-06
1.186068620020455544e+00 1.087040422872125323e-01 2.007751232264007157e+01 1.468723779731273105e+00 -8.106309720867145296e-01 5.633632113080275339e+00 2.575180331363886160e-02 3.967710841152748309e-03 3.208100050936498526e+00 1.750324229293659384e-02 1.476978148059591156e-01 2.733622438132549126e-02 1.476978148059591156e-01 -3.383201545432996227e+00 -2.022125333219549681e+00 1.962632995089770205e+01 6.192575952652300221e-05
1.186058908749512808e+00 1.080398906994710362e-01 2.119290557258677410e+01 1.600133728639398623e+00 -8.212081880640373921e-01 5.589119785916511596e+00 1.524665421773863799e-02 1.703947555210478734e-02 5.604664278568029623e+00 1.837855118441499014e-02 1.413043028525156064e-01 2.668772086930414761e-02 1.413043028525156064e-01 -9.891218722821690790e-01 -2.047927160557640569e+00 1.962632995089770205e+01 6.613042929732448763e-04
1.185979363619462212e+00 1.619206392211779977e-01 1.898420442940944142e+01 1.131427586507593563e+00 -8.234991955927493112e-01 5.893930425804418505e+00 1.248144469887027715e-02 2.056440644525732789e-02 1.603421666113281319e+01 1.758819757526985939e-02 1.449823739755737861e-01 2.650608712723404037e-02 1.449823739755737861e-01 -8.637847154146584217e+00 -1.856356623482755763e+00 1.962632995089770205e+01 3.817685826953030896e-07
1.186051899649541719e+00 1.132277078386737246e-01 1.993068889803037536e+01 1.530363397811101089e+00 -8.434180054876500021e-01 4.868662240031008892e+00 5.610862151890607177e-03 2.942304063191602745e-02 8.781510843099228580e+00 2.159192736064203047e-02 1.478985133314603129e-01 2.534623578324278134e-02 1.478985133314603129e-01 -6.728555758853872248e+00 -2.472216793722309625e+00 1.962632995089770205e+01 1.391650658426343978e-06
1.186053534063873149e+00 1.145226442194185179e-01 2.020117079132809934e+01 1.527884299204274932e+00 -8.287209045595793633e-01 5.672895580572508756e+00 2.550528895746811964e-02 3.532367311869968884e-03 9.493721823184294806e+00 2.042436725666679775e-02 1.460155366390033516e-01 2.622127157435149430e-02 1.460155366390033516e-01 -1.098831022122226386e+00 -1.998027632059074854e+00 1.962632995089770205e+01 6.229115067985476536e-04
1.185931575902303248e+00 1.816012923378720334e-01 1.800098067020231696e+01 9.342938080159548520e-01 -8.203335491375997046e-01 5.692061740643581835e+00 1.799910214084094254e-02 1.709907236069175412e-02 5.751335523620555890e+00 1.834963979304983853e-02 1.481477125242305348e-01 2.665515866921979934e-02 1.481477125242305348e-01 -4.671958391255941478e+00 -1.962754514413377338e+00 1.962632995089770205e+01 1.811155647021614525e-05
1.186071532745250234e+00 1.112867667152354217e-01 2.044085283681308240e+01 1.543357967939355202e+00 -8.291370088090200818e-01 5.574141358072147945e+00 2.086360227317786767e-02 1.143293881317736585e-02 7.799896942465795568e+00 1.955359867226436760e-02 1.450951898375136828e-01 2.619887810623806185e-02 1.450951898375136828e-01 -2.621133261604484233e+00 -2.055690141134683735e+00 1.962632995089770205e+01 1.283087817756573316e-04
1.186071562719884565e+00 1.145124952664248741e-01 2.168871512156260906e+01 1.594102678276152929e+00 -8.381262605810636535e-01 5.637736431550893101e+00 1.536079959770305162e-02 1.893372426896239649e-02 1.725197120728970290e+01 1.707208652742907978e-02 1.375526483788717114e-01 2.567019001787415253e-02 1.375526483788717114e-01 -2.747078872954716644e+00 -2.018189133348270214e+00 1.962632995089770205e+01 1.174479331107299078e-04
1.186062701474918546e+00 1.113035469940565486e-01 2.026900434933063266e+01 1.465362124518814646e+00 -8.476461930709682235e-01 5.686915691004155171e+00 1.683187115976366235e-02 1.486939625141321837e-02 9.010479116822308399e+00 1.697939316222155798e-02 1.461225375055223985e-01 2.510427578853913211e-02 1.461225375055223985e-01 -6.190499365132666298e+00 -1.990872746201083565e+00 1.962632995089770205e+01 3.857005124636204792e-06
