# mc delta_mc R14 log_alpha_dyn log_f_disk theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186073741813874260e+00 2.276491436872085661e-01 1.778526396251446329e+01 5.733577655873891565e-01 -8.209962043101673990e-01 5.573482480894202951e+00 3.912872204349669703e-02 3.353591604631040585e-02 1.605072397394296146e+01 1.993051773151252593e-02 1.376281186649676025e-01 2.654350783060605359e-02 1.376281186649676025e-01 -1.966473860547296226e+00 -3.629025068158260314e+00 1.775529634471435259e+01 2.161572031420913348e-04
1.185954489225764297e+00 1.030304913827893992e-01 2.198544379262996884e+01 1.727326003087916284e+00 -8.291177758605416948e-01 5.686992470088750196e+00 1.110526562335286023e-02 4.005361994245019465e-03 1.366839531245012829e+01 1.989182975778047355e-02 1.378794110474486079e-01 2.621089305570800318e-02 1.378794110474486079e-01 -4.013359769138901356e+00 -3.614933058007160138e+00 1.775529634471435259e+01 2.830991330732405181e-05
1.186055123468630956e+00 2.361725276331473888e-01 1.717227532551374125e+01 4.113598861362335324e-01 -8.156108581386268819e-01 5.490045571042906580e+00 1.523942791068339832e-02 7.242246577126065787e-02 3.335808580563928594e+00 1.922187841003333841e-02 1.410326554062483195e-01 2.679715141664478287e-02 1.410326554062483195e-01 -3.026572270703468348e+00 -3.672314415070857319e+00 1.775529634471435259e+01 7.170913735776837574e-05
1.186186627077331135e+00 3.159240551893187088e-01 1.486829777623870719e+01 -1.028909774279372469e+00 -7.768461623815104966e-01 5.636528964596483782e+00 7.838079745579726310e-02 4.342437738625714444e-02 6.224753261604727861e+00 1.833345438240178982e-02 1.449036354500232715e-01 2.672821693069119681e-02 1.449036354500232715e-01 -3.205324058203302684e+00 -3.530309424382410022e+00 1.775529634471435259e+01 6.912188402400747101e-05
1.185943820177677743e+00 9.185822886619668393e-02 2.113820606248000900e+01 1.713897277856222701e+00 -8.429499615299080872e-01 6.265483148775929934e+00 8.887632738642655197e-03 6.509353796915078039e-03 1.008619526177845671e+01 2.162047355214660044e-02 1.439710131868274789e-01 2.538591312299532526e-02 1.439710131868274789e-01 -1.074577443093647844e+01 -3.293075375217275003e+00 1.775529634471435259e+01 4.654456947292404686e-08
1.186156757557892183e+00 3.135376907155629223e-01 1.521808543595248331e+01 -8.894891683513302949e-01 -7.731902511638490960e-01 5.252340972653946061e+00 7.974168682671599340e-02 2.900053648538614484e-02 6.521701257921360906e+00 2.089744448962399873e-02 1.401476473508456166e-01 2.764689214624128574e-02 1.401476473508456166e-01 -3.093131849219446394e+00 -3.756018275415415442e+00 1.775529634471435259e+01 6.170436903639172721e-05
1.186091042604302537e+00 2.694306616989796122e-01 1.655716968490184371e+01 -3.278652909556090123e-03 -8.242049246905236437e-01 5.410818312560647492e+00 6.360564591475469098e-02 1.246961903780128764e-02 9.852814206916015394e+00 2.155343801741064352e-02 1.371769452652675803e-01 2.603053473290264930e-02 1.371769452652675803e-01 -3.022145404687591963e+00 -3.696829951538371350e+00 1.775529634471435259e+01 7.028296900314638825e-05
1.186155485209405391e+00 2.926909564121985552e-01 1.562365819234825182e+01 -5.301170066834304251e-01 -8.130229953959786648e-01 5.582324853804486509e+00 7.321124234068444869e-02 4.452930958414656054e-02 5.225578573351712386e-01 1.797785443322514470e-02 1.413303410311361752e-01 2.606674791766453586e-02 1.413303410311361752e-01 -2.857838193164525364e+00 -3.580239628170636124e+00 1.775529634471435259e+01 9.307699395850808465e-05
1.186103357167732186e+00 2.674353672259592862e-01 1.628412520701230193e+01 -4.536964816386881982e-02 -8.186853952323971395e-01 5.490368348761617945e+00 4.410494463461916981e-02 4.563729813273791069e-02 8.501091130372650184e+00 1.951340222001157754e-02 1.410972433840566032e-01 2.629990332450611590e-02 1.410972433840566032e-01 -2.589760595507925700e+00 -3.651908601620929673e+00 1.775529634471435259e+01 1.132769456643298339e-04
1.186128598253108679e+00 2.807193750967859058e-01 1.571221770448265076e+01 -3.179194387550541290e-01 -8.012282109887077786e-01 5.721627836163003522e+00 4.199004602270821340e-02 7.764531393396759129e-02 7.220220440859325350e+00 1.843463903545167898e-02 1.440777602597580476e-01 2.700771283772962494e-02 1.440777602597580476e-01 -1.563516282227055854e+00 -3.509289112974306235e+00 1.775529634471435259e+01 3.645630338243719998e-04
1.186123115789122773e+00 2.884913432685112245e-01 1.586233263750171218e+01 -3.575189207846130035e-01 -8.373588762729040624e-01 5.353796712393631196e+00 5.557485417278404394e-02 4.908422706644909733e-02 1.559150670243768033e+01 2.159499343010111774e-02 1.394805351655605818e-01 2.484270268262549208e-02 1.394805351655605818e-01 -6.681141396093778440e+00 -3.716304242559022253e+00 1.775529634471435259e+01 1.775459433747117893e-06
1.186085071117676915e+00 2.655123199222254593e-01 1.556610045847542878e+01 -1.221322722706791875e-01 -8.204221049922800768e-01 5.826336096106355278e+00 2.967267178418043008e-02 7.120812098823797731e-02 1.638939178716424294e+01 1.806921495707379532e-02 1.507775659414356539e-01 2.592247791940214402e-02 1.507775659414356539e-01 -5.131114100000615963e+00 -3.460514642029214105e+00 1.775529634471435259e+01 1.080356445677290064e-05
1.186112831248107735e+00 2.607376879382156121e-01 1.690408446587861846e+01 5.248778049990387995e-02 -8.120389346353370508e-01 5.655160137917983221e+00 4.501978696757219511e-02 4.335511872443278264e-02 1.072664951257947052e+01 1.733514635216121952e-02 1.361114645133436607e-01 2.689181645251498970e-02 1.361114645133436607e-01 -7.884222257812893986e-01 -3.561364367088722727e+00 1.775529634471435259e+01 7.512348138468845620e-04
1.186156777632849435e+00 2.820905323592663994e-01 1.571000747268689146e+01 -3.212186925513657587e-01 -8.191853099156563012e-01 4.809005651683965432e+00 5.712945653745246655e-02 4.966075402058107296e-02 1.260654806543549533e+01 1.921812772430376431e-02 1.436657338527772554e-01 2.589595066203014689e-02 1.436657338527772554e-01 -6.142102165038863859e+00 -4.046147628497402060e+00 1.775529634471435259e+01 2.188584680867685738e-06
1.185976656740479251e+00 2.280193617537154549e-01 1.729652031860312533e+01 5.588499964286850474e-01 -8.213825367644935760e-01 5.487911869807532206e+00 2.499482128125296923e-02 4.303691741086709127e-02 9.622005133973971169e+00 2.166904643611790651e-02 1.422014906712028015e-01 2.647694019365780596e-02 1.422014906712028015e-01 -6.789955709765990832e+00 -3.678419289528934044e+00 1.775529634471435259e+01 1.653889629128986309e-06
1.186114651736083436e+00 2.607192829997054817e-01 1.640017831727992359e+01 4.937505579176881820e-02 -8.147505580097520461e-01 5.388324146094839229e+00 4.338122949950519447e-02 5.406815074768796942e-02 7.098831054718163003e+00 1.924779185671147280e-02 1.418715871486515567e-01 2.661368973423446777e-02 1.418715871486515567e-01 -4.602749536132876074e+00 -3.715908000943089817e+00 1.775529634471435259e+01 1.419439725052535183e-05
1.186097576818915034e+00 2.599422762082121419e-01 1.634441024855167157e+01 8.519538120237790668e-02 -8.205038128044555013e-01 5.053107907403379784e+00 1.932178899643442402e-02 8.698923043992147497e-02 9.481253138255384627e+00 2.067932108554921405e-02 1.427732262966590060e-01 2.625340148334533164e-02 1.427732262966590060e-01 -2.468548580273363768e+00 -3.914613398412941425e+00 1.775529634471435259e+01 9.833134875500050976e-05
1.186054446357834635e+00 2.732787245059992709e-01 1.640952188726501859e+01 -1.349300217408452296e-01 -8.195518764163208791e-01 5.820975969992107757e+00 5.170081233628544964e-02 3.072839259997245734e-02 4.279721312785408571e+00 1.864448941291676695e-02 1.376429996337733552e-01 2.624591533370757360e-02 1.376429996337733552e-01 -6.662390501562470035e+00 -3.458165544615449782e+00 1.775529634471435259e+01 2.341867804033567565e-06
1.186036081819493493e+00 2.160462200829687263e-01 1.853883733469464801e+01 6.883809596266295960e-01 -8.047464316791536065e-01 5.616194772560733739e+00 5.038722595731121717e-02 5.043494438017027091e-03 6.140778767022418982e+00 1.708676768204510713e-02 1.344196723062214271e-01 2.761862325720972761e-02 1.344196723062214271e-01 -8.400868640039107049e+00 -3.610943551940456242e+00 1.775529634471435259e+01 3.533460721364201779e-07
1.186111041382448938e+00 2.592932502721895238e-01 1.640884580042876451e+01 7.654288773748707531e-02 -8.084070977332962205e-01 5.066210588043754015e+00 2.193693727559050538e-02 8.338621456756035999e-02 1.666605075312332218e+01 1.960366519280640554e-02 1.422219881779158701e-01 2.701569288454615247e-02 1.422219881779158701e-01 -2.276463134960636125e+00 -3.907205329623255619e+00 1.775529634471435259e+01 1.200413659244157393e-04
1.186148724004104649e+00 2.496310704648994905e-01 1.667008475556084335e+01 2.223389272110392056e-01 -8.235214977267915071e-01 5.918460201384522001e+00 3.822078953719586919e-02 5.462052520515275900e-02 1.409982947210284898e+01 1.968028013313969163e-02 1.422728950269249726e-01 2.619364366775007655e-02 1.422728950269249726e-01 -3.100317890820406319e+00 -3.418916986658762536e+00 1.775529634471435259e+01 8.582153678900359078e-05
