# mc delta_mc R14 log_alpha_dyn log_f_disk theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185949341607021035e+00 1.817131329939299100e-01 1.740766700481130869e+01 1.079669945169295264e+00 -1.355311568388808618e+00 5.650066115400607991e+00 1.198662282563161402e-02 2.915094599758540073e-02 2.136131995769290359e+00 2.033927879828635946e-02 1.532810495561935937e-01 2.614337055198288559e-02 1.532810495561935937e-01 -2.750805283398335632e+00 -2.274441287828869118e+00 2.128972044601108848e+01 9.330107981755582402e-05
1.185949903624624824e+00 2.095076184965926624e-01 1.676844400537113344e+01 2.949809237896263148e-01 -1.335154598791747915e+00 5.443604225464989455e+00 3.089557779979847790e-02 1.804371645089281745e-02 1.152202198742065775e+01 2.148206462878790232e-02 1.525854886197859361e-01 2.611509080038403735e-02 1.525854886197859361e-01 -3.645116562304053787e+00 -2.380231371903359427e+00 2.128972044601108848e+01 3.432007014306802698e-05
1.185968857023387724e+00 2.040151877210031606e-01 1.742387348068019293e+01 4.794039270883766468e-01 -1.356128653078331414e+00 5.334610901564609264e+00 3.823789115161022739e-02 7.489820360018460688e-03 7.832373293109434087e+00 1.827247994567554601e-02 1.476402023851932643e-01 2.671621141784468606e-02 1.476402023851932643e-01 -2.526472350585947879e+00 -2.446762217091351665e+00 2.128972044601108848e+01 9.828227395921667285e-05
1.185999637726026679e+00 2.043968060615227456e-01 1.690635606859916962e+01 3.789897233540404087e-01 -1.345907692100022812e+00 5.443318695395592322e+00 3.371217255459191264e-02 1.930349716743878438e-02 5.995883060071989235e+00 2.169554988176959284e-02 1.525166023040791519e-01 2.576863432364770792e-02 1.525166023040791519e-01 -8.898408249023418648e+00 -2.383007759758707600e+00 2.128972044601108848e+01 1.790056774294597345e-07
1.185992308966638209e+00 2.033199572814322065e-01 1.746998777278767889e+01 5.559908816555957367e-01 -1.371691069264208140e+00 5.722014847732046050e+00 3.518659224104510319e-02 1.355539853599317321e-02 1.945551181189824064e+00 2.029599291835152558e-02 1.473971886711293866e-01 2.589011998118110822e-02 1.473971886711293866e-01 -4.499501668359471296e+00 -2.222841431324195760e+00 2.128972044601108848e+01 1.709413039683332127e-05
1.185979314706260279e+00 2.091888408855022141e-01 1.723866707821851563e+01 3.813467309246575399e-01 -1.351730135198295546e+00 5.319843247245964690e+00 3.456522276569327923e-02 1.336680748366094428e-02 1.313692390468581550e+01 1.984433545091041085e-02 1.480283387654273142e-01 2.656336431481874649e-02 1.480283387654273142e-01 -2.672364375389918223e+00 -2.452740965951045293e+00 2.128972044601108848e+01 8.443423195704073149e-05
1.185969229608270226e+00 2.041472129959901183e-01 1.759798007188059188e+01 5.609228872971828705e-01 -1.374378031889790241e+00 5.262394007166016685e+00 2.766507433358434201e-02 2.342190269319175192e-02 7.807059213625001881e+00 1.839779963747322986e-02 1.459993748712647976e-01 2.611059567185499905e-02 1.459993748712647976e-01 -2.635642234960982933e+00 -2.489162287155999298e+00 2.128972044601108848e+01 8.445963521787845912e-05
1.185951726492680658e+00 2.075399687737518040e-01 1.617516963377686423e+01 2.080546583881844325e-01 -1.293781190950989979e+00 6.139220208838272796e+00 3.141374216802795410e-02 1.999210367443072373e-02 6.691132151829423336e+00 2.171960342649291789e-02 1.593158603156862307e-01 2.651841816048200462e-02 1.593158603156862307e-01 -9.395998903319878082e+00 -1.985910494127942405e+00 2.128972044601108848e+01 1.618911400174764157e-07
1.185971835089230986e+00 2.052820960986805054e-01 1.777616002927808481e+01 7.160851928722400395e-01 -1.369776911375882200e+00 5.065147542954628435e+00 3.071480135391091437e-02 2.034714415646224350e-02 1.538518536803762160e+01 2.196986580538502765e-02 1.440836458281712362e-01 2.691607319594652159e-02 1.440836458281712362e-01 -4.462130806054403820e+00 -2.605633865569150220e+00 2.128972044601108848e+01 1.210130842431140122e-05
1.185979742676290583e+00 1.903481626428088491e-01 1.783699548099816212e+01 1.456023637850624830e+00 -1.370228868108555043e+00 5.878694841035791541e+00 2.726043790133570247e-02 1.517682988941148822e-02 8.650093670113223610e+00 2.114387766648790148e-02 1.474193124376554920e-01 2.671192795480072449e-02 1.474193124376554920e-01 -4.414731627172102435e+00 -2.140235193335148889e+00 2.128972044601108848e+01 2.020866417725537633e-05
1.185996552020115447e+00 2.045453315826513130e-01 1.740707225003730230e+01 4.367533008839529218e-01 -1.329908650704704431e+00 6.190523771381641005e+00 3.501922632089492227e-02 1.422745502678295082e-02 6.286777739808864673e+00 1.714875247528276775e-02 1.476617922894846169e-01 2.833944410399135208e-02 1.476617922894846169e-01 -1.227028051328136371e+01 -1.959027557415886411e+00 2.128972044601108848e+01 9.388874841983244635e-09
1.185974069495454586e+00 2.093892895105863849e-01 1.712361842820693170e+01 3.925848754279294139e-01 -1.352899802642143712e+00 5.264576103074491975e+00 2.925063200109544181e-02 2.611188906844437094e-02 9.742052601245440258e+00 2.207105005851124971e-02 1.490872376886978046e-01 2.615099702482694827e-02 1.490872376886978046e-01 -8.764327276367112063e+00 -2.485154395104979042e+00 2.128972044601108848e+01 1.848143596884877637e-07
1.185995598939136642e+00 2.050306908492534608e-01 1.706971753096748046e+01 4.000621740579862751e-01 -1.348643609651591468e+00 5.418238271691516061e+00 3.803466906848283063e-02 7.744058753161602374e-03 9.824255701647574668e+00 2.085323131855327389e-02 1.507511096790838945e-01 2.612911471211308567e-02 1.507511096790838945e-01 -1.614226303710950106e+00 -2.397302196775972671e+00 2.128972044601108848e+01 2.571217613152244246e-04
1.185962040288783159e+00 2.001681589407404427e-01 1.750093035034515765e+01 5.869478594946065941e-01 -1.358527324070389231e+00 5.628233237011918355e+00 3.805939876349808543e-02 9.264696492141453674e-03 5.032510732278515420e+00 1.850611845916710560e-02 1.479265653771330014e-01 2.670066007089070756e-02 1.479265653771330014e-01 -2.239687263866983358e+00 -2.278194157975494516e+00 2.128972044601108848e+01 1.549646196867240022e-04
1.185959045071055096e+00 2.118399086143991084e-01 1.775489383578320357e+01 5.060332362843855680e-01 -1.368692311094855230e+00 5.758001555997875442e+00 2.867622754808551652e-02 2.451077218830792145e-02 3.840027147631497773e+00 1.861209047793256632e-02 1.424779835035095976e-01 2.707257204072550938e-02 1.424779835035095976e-01 -2.308420877929222570e+00 -2.197906881174935823e+00 2.128972044601108848e+01 1.567654114776315978e-04
1.185934801346781420e+00 2.145591272779991399e-01 1.754551422673488403e+01 3.353256050734737537e-01 -1.361241768295774257e+00 5.834998858764689267e+00 3.546247126679515083e-02 1.719070971428980979e-02 9.699104176528932086e+00 1.659710142935490185e-02 1.436498270021311363e-01 2.700807536996091204e-02 1.436498270021311363e-01 -6.012138930077753685e+00 -2.152724452286569168e+00 2.128972044601108848e+01 4.039879522061343927e-06
1.185994204984244238e+00 2.019363467680782287e-01 1.679905528710452600e+01 3.553504670864450210e-01 -1.326691563986529099e+00 5.679338056862858863e+00 3.523011616032981769e-02 1.204955781424988867e-02 4.151597921156203519e+00 2.069183914956660569e-02 1.542003707298019721e-01 2.651113447158762529e-02 1.542003707298019721e-01 -2.268403084570479677e+00 -2.247951472168848497e+00 2.128972044601108848e+01 1.552014104845464394e-04
1.185946614680256195e+00 2.145765531129616988e-01 1.701077567020571024e+01 2.864451999488695777e-01 -1.358022036007793032e+00 5.825154153330483808e+00 2.538452546702806012e-02 3.317523953681605908e-02 1.180740358881742580e+01 2.070603243938438226e-02 1.488115058791967815e-01 2.563916984880357242e-02 1.488115058791967815e-01 -3.879831025585872339e+00 -2.158285033312141721e+00 2.128972044601108848e+01 3.388465285451708613e-05
1.185975959956332870e+00 2.047152042819127826e-01 1.761261165602870449e+01 5.270040410356977567e-01 -1.361286139851126453e+00 5.569864293201935546e+00 2.277367630110875216e-02 3.114186070868693590e-02 1.265044507998238288e+01 1.713423245639051490e-02 1.457159222288075817e-01 2.696532787820206736e-02 1.457159222288075817e-01 -2.835527088671653928e+00 -2.309501503718186299e+00 2.128972044601108848e+01 8.276867431114102731e-05
1.185950939200800525e+00 2.045620954489008603e-01 1.763770640243540200e+01 5.943436862304818380e-01 -1.369181768008023603e+00 5.100360658608678044e+00 2.330151502574180633e-02 3.183238285971962817e-02 2.921362615906482496e+00 1.927710379878158978e-02 1.455245417790129725e-01 2.654741615056915513e-02 1.455245417790129725e-01 -4.010941085156161989e+00 -2.585009804277604850e+00 2.128972044601108848e+01 1.939717356999839489e-05
1.185931309325436223e+00 1.902624090165677684e-01 1.772915013151812147e+01 1.140712576136673873e+00 -1.361766679447986128e+00 5.302266090087726091e+00 2.015185702348667313e-02 1.623124167370602541e-02 3.975635923803641170e+00 1.917599771090672950e-02 1.483763385325848061e-01 2.692414399991238660e-02 1.483763385325848061e-01 -4.179480645507794634e+00 -2.472559124553331156e+00 2.128972044601108848e+01 1.833915666790274668e-05
1.185972034927049945e+00 2.009511246675568796e-01 1.777234642285757360e+01 7.285493606201114414e-01 -1.354758542232370244e+00 5.683101712866631239e+00 2.190280624297723244e-02 3.297532348847562883e-02 6.734323694406596061e+00 1.775970138132973442e-02 1.452709095212252333e-01 2.774916668644422657e-02 1.452709095212252333e-01 -3.235193503320260788e+00 -2.246310993973793746e+00 2.128972044601108848e+01 5.912026478055504899e-05
1.185930127020071723e+00 1.884857595843248412e-01 1.775044816016477611e+01 1.372834283562528457e+00 -1.353369470427606691e+00 5.413406761489267360e+00 2.359704991569149674e-02 1.077362433423252434e-02 6.711643904308636444e+00 2.134125629408865910e-02 1.486272571304003698e-01 2.746841240780410753e-02 1.486272571304003698e-01 -4.035895319531391578e+00 -2.408304045417222650e+00 2.128972044601108848e+01 2.257580793688992998e-05
1.185980838051267083e+00 1.900453083363286277e-01 1.756941491130430322e+01 8.888859394188188823e-01 -1.365804613375729337e+00 5.568416803090339151e+00 2.650755174026362196e-02 2.180991196041820110e-02 1.022657726636657749e+01 1.798958350982186871e-02 1.498525636202767686e-01 2.620623918229995908e-02 1.498525636202767686e-01 -4.652017590038951766e+00 -2.317564386499564755e+00 2.128972044601108848e+01 1.334973155069968876e-05
1.185963694221254361e+00 1.698886557723935931e-01 1.682233415845889013e+01 8.776226753661895419e-01 -1.323012842754152540e+00 5.618672885003896056e+00 1.728505160097379423e-02 1.997741645316370232e-02 1.083540646397304030e+01 2.237579347222364706e-02 1.612671697115889424e-01 2.583707680971531612e-02 1.612671697115889424e-01 -5.587712502344004406e+00 -2.297616837459748318e+00 2.128972044601108848e+01 5.342794938747698818e-06
1.185938502357974045e+00 2.137375566692095996e-01 1.738928828654025693e+01 3.850018101282169369e-01 -1.375413155598433468e+00 5.677402898282087662e+00 3.143037250988962167e-02 2.320988694021328472e-02 6.832342879177073058e+00 2.036555554910465110e-02 1.453526584396525045e-01 2.568685776908785287e-02 1.453526584396525045e-01 -3.648125483593673835e+00 -2.242954485868819514e+00 2.128972044601108848e+01 3.925183847105276200e-05
1.185994844723697650e+00 2.150427711078482518e-01 1.827784138202843067e+01 7.483904708810902306e-01 -1.398771583102446980e+00 5.674275826290940294e+00 2.666868901177799414e-02 3.069183104218732930e-02 8.665603336304261717e+00 1.839167243338346233e-02 1.369342120071335156e-01 2.665600965968391994e-02 1.369342120071335156e-01 -2.699179204100687457e+00 -2.243994749836525138e+00 2.128972044601108848e+01 1.012815536762548768e-04
1.185964126516954709e+00 2.074793381392313063e-01 1.752081501457484691e+01 5.303137791888831165e-01 -1.370259948129522343e+00 5.421408409825579255e+00 3.571606535030172336e-02 1.294694567266390858e-02 1.509277923709932301e+00 2.114890598105287692e-02 1.458203827327236857e-01 2.621916376457657585e-02 1.458203827327236857e-01 -2.206511474608987555e+00 -2.394213919297464077e+00 2.128972044601108848e+01 1.426441202386489646e-04
1.185983010594131803e+00 2.089250947029396288e-01 1.711400628080918196e+01 3.716246387524654304e-01 -1.340828614047364864e+00 5.507675089999376716e+00 3.510043006031050156e-02 1.717235104635162976e-02 1.190003645151838896e+01 2.092091313746692952e-02 1.493045485671954387e-01 2.684575893936156851e-02 1.493045485671954387e-01 -1.592010231640415441e+00 -2.343285808845929630e+00 2.128972044601108848e+01 2.774892551160812676e-04
1.185962769144070172e+00 2.020362565864476934e-01 1.747033536488370231e+01 5.464242968611887630e-01 -1.350125526410214327e+00 5.592042621907191702e+00 3.047421256039692730e-02 2.108107932147693445e-02 4.807028007552250237e+00 1.887817018456504001e-02 1.477247036420556991e-01 2.717761936072201137e-02 1.477247036420556991e-01 -3.528862379687552675e+00 -2.298085031769761422e+00 2.128972044601108848e+01 4.185163403284035226e-05
1.185955428085505359e+00 1.788072693414418102e-01 1.741414716195092183e+01 1.264003072075739587e+00 -1.328269955908135680e+00 5.846781329602454669e+00 2.172109896469716014e-02 1.460162028060297060e-02 1.014624563191706841e+01 2.052626032159799926e-02 1.538895949644896177e-01 2.776090348812095335e-02 1.538895949644896177e-01 -6.466536262499630539e+00 -2.163595452563539023e+00 2.128972044601108848e+01 2.536909321478516489e-06
1.185950357745649608e+00 2.000802772066854196e-01 1.686845859657321256e+01 3.949456471721548567e-01 -1.344448536781936987e+00 5.914421239650437201e+00 2.263525207919825019e-02 2.272322502662969465e-02 7.617736994740005763e+00 2.077768722974517382e-02 1.539651267117223554e-01 2.561830647178285972e-02 1.539651267117223554e-01 -4.165856588281314998e+00 -2.115364961633449781e+00 2.128972044601108848e+01 2.657196473640233034e-05
1.185957247561822525e+00 2.038682270776563665e-01 1.695697554968889520e+01 3.693591896328181079e-01 -1.324042082035900458e+00 5.733283804239865056e+00 2.358461850201018159e-02 2.918331106979945438e-02 1.024743047351401515e+01 2.030390954437740272e-02 1.521452268694204468e-01 2.725159061073345601e-02 1.521452268694204468e-01 -3.367828103515250859e+00 -2.216158131178717294e+00 2.128972044601108848e+01 5.336163371181431290e-05
1.185995575224781939e+00 2.114704542628205453e-01 1.748237502507797458e+01 4.336054278559491326e-01 -1.378343360972241083e+00 5.744188622251012788e+00 2.628894662453656536e-02 2.454306474857206183e-02 8.614664024054016878e+00 1.994200143840378983e-02 1.451023812302718596e-01 2.571978719771442906e-02 1.451023812302718596e-01 -3.922604931445164311e+00 -2.205945320895974948e+00 2.128972044601108848e+01 3.095479765737411406e-05
1.185953435863383421e+00 2.129140334361767362e-01 1.754987714244569119e+01 4.303251664110617769e-01 -1.378978080655747007e+00 5.744218692215554256e+00 3.175995227556079048e-02 1.805382221632511469e-02 8.982351140903597653e+00 1.958628462777163223e-02 1.440682955323689951e-01 2.590207934692213484e-02 1.440682955323689951e-01 -2.771882395702562008e+00 -2.205193884290599815e+00 2.128972044601108848e+01 9.790542607098673856e-05
1.185977934655358057e+00 1.885125017376353962e-01 1.763978080762185030e+01 1.153620707121456146e+00 -1.379226221294202581e+00 5.143387805263722079e+00 2.909495016952245647e-02 1.493776201461298470e-02 3.680505408931125988e+00 2.270857448021850952e-02 1.496004418181957618e-01 2.557017533657399491e-02 1.496004418181957618e-01 -6.808454880882152338e+00 -2.567255662056298071e+00 2.128972044601108848e+01 1.203660956551883728e-06
1.185959098661392375e+00 1.881341374065183258e-01 1.769253032542180648e+01 1.223333046055070206e+00 -1.364275506725905585e+00 5.593766714145455232e+00 2.179726069485298998e-02 1.462503744946049358e-02 7.651711129938064460e+00 1.999046533249903765e-02 1.492248442225665439e-01 2.661016482876873285e-02 1.492248442225665439e-01 -5.961467955859518497e+00 -2.303861475704669814e+00 2.128972044601108848e+01 3.653730940676682614e-06
1.185953126287981219e+00 2.084419153448656969e-01 1.790099564232774654e+01 6.676499649163009087e-01 -1.366892092859016472e+00 5.210070821685748754e+00 2.969489242859926076e-02 1.958908669534874941e-02 7.895381982241189256e+00 1.930305345791398508e-02 1.421045137856564722e-01 2.751623113043813462e-02 1.421045137856564722e-01 -3.729673298046179752e+00 -2.517854497366866173e+00 2.128972044601108848e+01 2.748252799744967847e-05
1.185947474807020008e+00 2.102062342782633764e-01 1.685720410301309613e+01 2.806686036780091098e-01 -1.331967962684395435e+00 5.688965704012328928e+00 3.128302618199910873e-02 1.796004895602129267e-02 5.591868208292190001e-01 2.017363039178236145e-02 1.515066473038862993e-01 2.661392122340864447e-02 1.515066473038862993e-01 -3.233260103515135597e+00 -2.238206241023927845e+00 2.128972044601108848e+01 5.971671163326542676e-05
1.185951879849906243e+00 2.062013923778592273e-01 1.727967333594251897e+01 4.531780070015661299e-01 -1.323093132966460805e+00 5.601449205372047935e+00 3.517410161535834690e-02 1.763333456464940413e-02 4.463746678606486107e+00 2.090028145471082427e-02 1.484218672205210865e-01 2.842540567706744112e-02 1.484218672205210865e-01 -9.828382920507408471e+00 -2.290545638792119920e+00 2.128972044601108848e+01 7.747110067520625046e-08
1.185976113142235500e+00 2.018020386714466097e-01 1.791750779101810309e+01 8.987992854033847179e-01 -1.382228326976721045e+00 5.604913537722686634e+00 3.294645917783461941e-02 1.539710287932985998e-02 2.762876765158665204e+00 2.061200228315988869e-02 1.437627580939030425e-01 2.646133751876974735e-02 1.437627580939030425e-01 -1.543198758202777299e+00 -2.290777676947004959e+00 2.128972044601108848e+01 3.070780093638204996e-04
1.185958968646615208e+00 2.001315291293331022e-01 1.733035632279930738e+01 5.249032128158237498e-01 -1.370810637696932899e+00 5.623585472590381329e+00 2.369668264071868313e-02 2.361428842342069845e-02 3.121772867278242103e+00 1.936976427984262242e-02 1.495153731842608913e-01 2.546526602625711136e-02 1.495153731842608913e-01 -3.465172275585871375e+00 -2.280887373235420235e+00 2.128972044601108848e+01 4.537760057087677823e-05
1.185962904960775610e+00 2.004446104458390276e-01 1.722901904778559512e+01 4.894121772286177396e-01 -1.329440808332861268e+00 5.516082380541934782e+00 3.093241261498346981e-02 2.068192132321110960e-02 4.710136695921430139e+00 1.985484227134206095e-02 1.503898904184595153e-01 2.769575082925225182e-02 1.503898904184595153e-01 -4.479100499804701485e+00 -2.342778768041539728e+00 2.128972044601108848e+01 1.547458475257629389e-05
1.185989046245747858e+00 2.147798570875265323e-01 1.737352393820177809e+01 3.973073777482459268e-01 -1.349818149215403551e+00 5.082608528358038669e+00 3.500416990055515987e-02 1.790525803105094335e-02 7.476733374458595982e+00 2.177780817307363448e-02 1.452229817821710789e-01 2.722384837010061176e-02 1.452229817821710789e-01 -5.166986116210125601e+00 -2.590185717576130919e+00 2.128972044601108848e+01 6.073326140511686994e-06
1.185968852130962370e+00 2.103205670265633487e-01 1.747944908313913714e+01 4.214240003864120343e-01 -1.351768238058453919e+00 5.481592364887868385e+00 2.969542608038990700e-02 2.534321180721050767e-02 1.177943267960993445e+01 1.875349333405563340e-02 1.454393759640536521e-01 2.730671339898697522e-02 1.454393759640536521e-01 -2.396605948828209876e+00 -2.357697003680112591e+00 2.128972044601108848e+01 1.223364823226748711e-04
1.185975253215860059e+00 2.094267860702122563e-01 1.762289647061261633e+01 5.038183573830362638e-01 -1.370274646401226759e+00 5.682356264410987734e+00 2.625403169222665506e-02 2.704622122849068000e-02 1.039026291686836023e+00 1.933358822216255102e-02 1.443525702718649883e-01 2.655097653742464689e-02 1.443525702718649883e-01 -2.535604145311936009e+00 -2.242377782068786907e+00 2.128972044601108848e+01 1.194737073801849990e-04
1.185979424570384966e+00 2.044218783765577585e-01 1.769355058108440915e+01 6.250864046178328248e-01 -1.357729156285122807e+00 6.032098866257960879e+00 1.891136730825881615e-02 3.840420592452798570e-02 8.057722775748537014e-01 1.915355009467070019e-02 1.450592290826973052e-01 2.741465364487389103e-02 1.450592290826973052e-01 -4.836210639648300003e+00 -2.047117796223659081e+00 2.128972044601108848e+01 1.455231106008065986e-05
1.185958940704118891e+00 2.037019508031861215e-01 1.772180062842400972e+01 6.714967276650714023e-01 -1.382153879922701778e+00 5.443572143132169749e+00 2.838590246552726362e-02 2.335063974714630605e-02 7.330164895735827635e+00 1.977229199718506802e-02 1.449935322180722075e-01 2.597681323655794822e-02 1.449935322180722075e-01 -1.185204764648290165e+00 -2.383249569001314683e+00 2.128972044601108848e+01 4.004640176778196097e-04
1.185949261427777568e+00 2.080719437400301575e-01 1.704561746525475385e+01 3.553848694993782531e-01 -1.352467131690195501e+00 5.325230039210476107e+00 3.418717561785486470e-02 1.570609947569927625e-02 6.627826521037245122e+00 2.058727148867233944e-02 1.501918302139073624e-01 2.590703198766947449e-02 1.501918302139073624e-01 -4.926472157421528664e+00 -2.450188423930924841e+00 2.128972044601108848e+01 8.885472780422398213e-06
1.185989661428546560e+00 2.136562226838319145e-01 1.683445885520037777e+01 2.799775343819319584e-01 -1.352175168157785601e+00 5.331600498165662394e+00 3.005174931004270245e-02 2.332594755677984411e-02 1.266508396851581431e+01 2.182444592494461877e-02 1.508367917581394657e-01 2.542426174873360645e-02 1.508367917581394657e-01 -5.969995136132808966e+00 -2.443458182944070689e+00 2.128972044601108848e+01 3.150700892189619359e-06
1.185963632471742413e+00 1.704890197063773649e-01 1.708681087130986498e+01 1.150230292749645056e+00 -1.321740026140098223e+00 5.580809880558016189e+00 1.435366765913355207e-02 2.130303444534270563e-02 1.984306662778060115e+00 2.216238589593460748e-02 1.586792758948880611e-01 2.683684118813510489e-02 1.586792758948880611e-01 -5.550496292968773560e+00 -2.319173836681521994e+00 2.128972044601108848e+01 5.427117375824045447e-06
1.185967623810546101e+00 2.102705147157146737e-01 1.790940322028806619e+01 5.856941819443615138e-01 -1.373911208029863884e+00 5.250139748129320161e+00 2.408288920516331658e-02 2.945293985859457134e-02 8.151622365206883103e+00 1.736144505417027209e-02 1.415245322755767088e-01 2.713768443366416580e-02 1.415245322755767088e-01 -3.441343771484014269e+00 -2.493208813945474667e+00 2.128972044601108848e+01 3.758201709321164598e-05
1.186002299953758721e+00 1.919125731073217933e-01 1.790976725196069808e+01 1.576385496735825731e+00 -1.380558913661962039e+00 5.784683494264209358e+00 3.161738470512668459e-02 1.522530663101833923e-02 2.085483623680909893e-01 2.261928501087606680e-02 1.463997827229690518e-01 2.631998318924290772e-02 1.463997827229690518e-01 -5.159434788281259898e+00 -2.192750628106634458e+00 2.128972044601108848e+01 9.105629387152719713e-06
1.185924274596398709e+00 1.898029463656780436e-01 1.743765597891695407e+01 7.190416402093677828e-01 -1.332665494287395891e+00 5.351243462135631290e+00 1.511616168945136701e-02 2.535948536821660410e-02 9.468040631481239089e+00 1.602758250766380191e-02 1.510913752423038714e-01 2.786325821446735199e-02 1.510913752423038714e-01 -9.668627863476274342e+00 -2.444036178694168004e+00 2.128972044601108848e+01 7.795794303640754802e-08
1.185973332857032547e+00 1.895770769734372030e-01 1.732719228010711277e+01 7.363836086295716399e-01 -1.340935725088355124e+00 5.886347150312994714e+00 1.718332840758086261e-02 3.393281051953470073e-02 8.630712263726207922e+00 2.001887026699229397e-02 1.521614033736037319e-01 2.698575656350659172e-02 1.521614033736037319e-01 -4.561344279687261860e+00 -2.136284052066455885e+00 2.128972044601108848e+01 1.752187185547474839e-05
1.185980106459258110e+00 2.018332400180029018e-01 1.715540388703167807e+01 4.339357874974600349e-01 -1.339581765426532511e+00 5.745299854630181891e+00 1.791480161180327921e-02 3.788933544331630349e-02 3.383173969181322516e+00 1.940274775390476297e-02 1.507402909643290601e-01 2.686308860341879087e-02 1.507402909643290601e-01 -3.096133555273183902e+00 -2.210317794956687898e+00 2.128972044601108848e+01 7.043053482164401795e-05
1.185977011085952659e+00 1.959612034263655822e-01 1.692425268358891444e+01 3.889064417663564699e-01 -1.325667688596774418e+00 5.295792153875466646e+00 1.814080234468109371e-02 3.502690755476145501e-02 9.736133567977585557e+00 1.770142856335216869e-02 1.544307899527517236e-01 2.681456019620369682e-02 1.544307899527517236e-01 -7.682086672679474759e+00 -2.473583967602587030e+00 2.128972044601108848e+01 5.517874354019352448e-07
1.185956913066853469e+00 2.027748579297148079e-01 1.726578505903135152e+01 4.304803695437144917e-01 -1.348304797584072956e+00 5.475758929785394358e+00 2.909972588617113290e-02 2.203208405392185695e-02 9.688378465525707028e+00 1.808229341084283473e-02 1.494452722420978041e-01 2.669167756854150600e-02 1.494452722420978041e-01 -3.748700546093516550e+00 -2.365002706904243635e+00 2.128972044601108848e+01 3.141781220088851588e-05
1.185983912359832804e+00 2.115258520692673283e-01 1.826535868279704289e+01 8.797430231130893841e-01 -1.379035839809542585e+00 5.425639309348473382e+00 3.139295081616051003e-02 2.208505160152282598e-02 2.438304440334677636e+00 1.933943578301198021e-02 1.380563384767106161e-01 2.779217800066366081e-02 1.380563384767106161e-01 -2.240443250195369274e+00 -2.389602348412495747e+00 2.128972044601108848e+01 1.385224843062653384e-04
1.185958044204146189e+00 2.093149382998389374e-01 1.736120351418720986e+01 4.213509193161273925e-01 -1.358379752934136597e+00 5.446509074109274984e+00 2.899463283083552473e-02 2.209583841989656502e-02 1.133844967097212386e+00 1.997607545453303560e-02 1.468228335393412243e-01 2.652448085180952875e-02 1.468228335393412243e-01 -1.479921101171157716e+00 -2.378634591460821568e+00 2.128972044601108848e+01 2.996222636075562330e-04
1.185968408461559154e+00 2.043975921793577954e-01 1.827937414378191860e+01 1.368994879774874995e+00 -1.370573014169823134e+00 5.588178922768395118e+00 3.244619846937887853e-02 1.719470859791368683e-02 9.764767886062269753e+00 2.023297097180173226e-02 1.399379724200889852e-01 2.822819637534677503e-02 1.399379724200889852e-01 -4.502647903906108695e+00 -2.299106012422550194e+00 2.128972044601108848e+01 1.578917117346147699e-05
1.185964093209960657e+00 2.090900313008265121e-01 1.770188946960629650e+01 5.525491068760419733e-01 -1.372124670474377028e+00 5.884567512351982721e+00 2.836708269113092165e-02 2.298909027642011271e-02 9.370662772378063110e+00 1.966666513749153883e-02 1.437201345613654535e-01 2.665084370774274680e-02 1.437201345613654535e-01 -2.087856185351085969e+00 -2.127574305599459148e+00 2.128972044601108848e+01 2.096936721384419088e-04
1.185981895355940896e+00 1.999359150357720438e-01 1.785778518451025576e+01 8.844070255939577851e-01 -1.377480598921124288e+00 5.235925723472044879e+00 3.404284494048404747e-02 1.658812524798192536e-02 8.674406023027325219e+00 1.975124235423830754e-02 1.447826911592617893e-01 2.654679831101909582e-02 1.447826911592617893e-01 -1.621630131250185514e+00 -2.506897758124757125e+00 2.128972044601108848e+01 2.287318514868527360e-04
1.185955575229280523e+00 2.055213641147531911e-01 1.745188879955219718e+01 4.546243277242194569e-01 -1.359490846372580330e+00 5.714648804930560821e+00 3.389679020715583024e-02 1.415558813368033783e-02 1.232012124313750512e+01 1.770897798212413624e-02 1.469811140386672044e-01 2.662942006185550770e-02 1.469811140386672044e-01 -2.784051855859331681e+00 -2.225953246801706698e+00 2.128972044601108848e+01 9.473401759134076944e-05
1.185949537576891588e+00 2.007010596960578930e-01 1.706285481934445869e+01 4.292910559440523688e-01 -1.353997492487270859e+00 5.857334024116545024e+00 2.013299801976915770e-02 3.454129087438462947e-02 3.729199151996715145e+00 1.995355774281067085e-02 1.519122304409632473e-01 2.567542787926818670e-02 1.519122304409632473e-01 -5.725869669726364464e+00 -2.147284042773202728e+00 2.128972044601108848e+01 5.408244454590796855e-06
1.185959668669945399e+00 2.070179572287146885e-01 1.689919311731135210e+01 3.084929605946089004e-01 -1.337188547118759674e+00 5.580614559003542752e+00 1.989551440215494085e-02 3.472850858129162416e-02 8.844875193789212275e+00 1.965007126271388002e-02 1.519129565173202856e-01 2.634172619009151478e-02 1.519129565173202856e-01 -4.110038897850927242e+00 -2.302124341790376061e+00 2.128972044601108848e+01 2.331075898436659919e-05
1.185965405631742575e+00 2.070849213539431299e-01 1.758520380223107438e+01 5.865210344552146404e-01 -1.367568690517903196e+00 5.482561554736655296e+00 3.058744147380437067e-02 2.129745475052278667e-02 5.558910344407809845e+00 2.226444170950980447e-02 1.453319877425683915e-01 2.655597578501273787e-02 1.453319877425683915e-01 -4.519929109570000492e+00 -2.358831588226990572e+00 2.128972044601108848e+01 1.461893424818830522e-05
