# mc delta_mc R14 log_alpha_dyn log_f_disk beta_phi theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186680767779672463e+00 7.889133772245512932e-02 2.328972715489068435e+01 1.915372511403985900e+00 -8.293865752655726897e-01 -1.833465054948912876e-02 5.600349818497610599e+00 2.299778258887962001e-02 2.502969550520601008e-02 5.606850323132579472e-01 1.978368922085955647e-02 1.363148130799368696e-01 2.620066365660161933e-02 1.363148130799368696e-01 -6.201477050781250000e-01 -3.433824071084220275e+00 1.353159261583332729e+01 8.599073599509418338e-05
1.186332872397109606e+00 7.988342904968570579e-02 1.520502254907346007e+01 1.127646031843331453e+00 -8.161920495774256379e-01 6.265996405959964877e-01 5.056887420288056489e+00 1.120222022296317281e-03 2.509003633481409618e-02 7.856616806178791101e+00 1.965707789000740655e-02 1.402086205765259996e-01 2.670900131140461001e-02 1.402086205765259996e-01 -1.982223510742187500e+00 -3.752860823478997965e+00 1.353159261583332729e+01 1.600861494510240102e-05
1.187002379814283248e+00 1.438036121014465707e-01 1.632939451747765602e+01 1.033953555901863774e+00 -8.310149981921388651e-01 3.390238205257796178e-01 5.788649925340989100e+00 2.931942154243083031e-03 2.102449355729564193e-02 9.289163675897933459e+00 2.053791857228627962e-02 1.449512248306684126e-01 2.592320395829453977e-02 1.449512248306684126e-01 -1.033935546875000000e+00 -3.308220399692516800e+00 1.353159261583332729e+01 6.446067829497017501e-05
1.187147656770441539e+00 1.028234790532587227e-02 2.928984773032283684e+01 2.593295959078242063e+00 -8.139015337019486207e-01 -4.865099355091005995e-01 5.984126848669438559e+00 2.188998435670961099e-02 7.917141611925294226e-03 1.004040536948978790e+01 2.029770639892390302e-02 1.513353551526208374e-01 2.716088163235235581e-02 1.513353551526208374e-01 -4.311294555664062500e+00 -3.222691275950944068e+00 1.353159261583332729e+01 2.649114714041520268e-06
1.186196379880624319e+00 2.026571975983485971e-02 2.312699637838487732e+01 2.004549958430291490e+00 -8.282171917210459089e-01 -1.002614927515275145e-01 5.933769121106166722e+00 2.583637828225069169e-02 2.851119700895791975e-02 8.140295786023803437e-01 2.084229893433392836e-02 1.473293437398774941e-01 2.627268631865226772e-02 1.473293437398774941e-01 -2.116760253906250000e+00 -3.251409867302799572e+00 1.353159261583332729e+01 2.310481932180089289e-05
1.185545052177035652e+00 6.330106395990291179e-02 3.465054696606616602e+01 3.002004166764652204e+00 -8.271473661359562968e-01 -5.671412107658427848e-01 5.868608209333156189e+00 7.165567436352745026e-03 1.887157800215992845e-02 9.568731790302011930e+00 1.778154676557594169e-02 1.362842356409548761e-01 2.634684231262105283e-02 1.362842356409548761e-01 -1.639694213867187500e+00 -3.284381614746481048e+00 1.353159261583332729e+01 3.602220367248392286e-05
1.185823969932838562e+00 1.762611210273511975e-01 1.947207574620857784e+01 1.180513809234368772e+00 -8.247891718030168073e-01 -1.084275072996050554e-01 5.975468793891860919e+00 3.432282981905236674e-02 3.496861932743834667e-02 9.672183348584532325e+00 2.150255960034333155e-02 1.455893594187425977e-01 2.643150876025341864e-02 1.455893594187425977e-01 -2.775329589843750000e+00 -3.190916305719077251e+00 1.353159261583332729e+01 1.270461673774690553e-05
1.185819990494621612e+00 5.426438381307363557e-02 2.062267048873133035e+01 1.664863143337501405e+00 -8.411054766386686365e-01 4.250023842399636154e-02 5.388687542066658231e+00 1.445587991105321858e-02 9.677278751270584900e-03 1.512187584372817106e+01 1.805626529468427541e-02 1.476854930790843790e-01 2.549355175209577079e-02 1.476854930790843790e-01 -4.043853759765625000e+00 -3.561313417343363597e+00 1.353159261583332729e+01 2.467101965610266371e-06
1.186481711212047374e+00 2.366659788228086744e-02 1.630237080146882533e+01 1.317706738179730053e+00 -8.237898860394272660e-01 5.088694701950449151e-01 5.590594105646069067e+00 2.205897841913253069e-02 2.637034385154189350e-02 2.063551182723798227e+00 1.973891679531582580e-02 1.427106151188161365e-01 2.641884466666183026e-02 1.427106151188161365e-01 -5.874633789062500000e-02 -3.446432517725737110e+00 1.353159261583332729e+01 1.488639036185924688e-04
1.187220827686683799e+00 7.378431101463182873e-03 1.909434478385528422e+01 1.564057700902343973e+00 -8.234459223428736152e-01 2.526915547016117536e-01 5.387378806315895829e+00 2.735662374653390159e-03 2.285808788539553729e-02 9.119928188532192337e+00 1.840590299172846500e-02 1.432913967153591484e-01 2.653798096835904147e-02 1.432913967153591484e-01 -7.227935791015625000e-01 -3.564371148515514953e+00 1.353159261583332729e+01 6.810472663456162707e-05
1.186196297162812385e+00 1.171594497806986851e-01 1.518152031987073514e+01 1.037851943981228597e+00 -8.460351183249807949e-01 5.908110673534368029e-01 5.968817349315904686e+00 2.253057805630691648e-02 2.270390372598749332e-02 2.582897946059323768e+00 2.069232667093641800e-02 1.399092636719889982e-01 2.489157016523838375e-02 1.399092636719889982e-01 -4.245498657226562500e+00 -3.215621889664675326e+00 1.353159261583332729e+01 2.849349716893890290e-06
1.186617586892684484e+00 1.067231652395694841e-01 2.333893264483420538e+01 1.836405732268805213e+00 -8.157423118336992740e-01 -1.014755419888284660e-01 5.583897316694262258e+00 2.438584424774648766e-03 7.476662511770176822e-04 7.433108050206425510e+00 1.945339827132295044e-02 1.375107457008316325e-01 2.703534243589574004e-02 1.375107457008316325e-01 -4.064025878906250000e-01 -3.437104855213507282e+00 1.353159261583332729e+01 1.061341545134601158e-04
1.186194602759263361e+00 9.513280929840668698e-02 3.861912997269805459e+01 3.351780469480085678e+00 -8.096151670144698942e-01 -8.860301403075701021e-01 5.642600246536933817e+00 2.530826883723394718e-02 2.095130244791915813e-02 2.283905752416290014e+00 1.945727570697827757e-02 1.410683313784001636e-01 2.743265387410561210e-02 1.410683313784001636e-01 -9.382781982421875000e-01 -3.406516092373339522e+00 1.353159261583332729e+01 6.429083300174167736e-05
1.186749046703387211e+00 1.019630118670022956e-02 1.610126522492648959e+01 1.194327014083612415e+00 -8.152132633901337799e-01 5.571215732584954283e-01 5.816156059495859232e+00 1.172086485292425477e-02 6.706899206844845612e-03 3.732753766539788298e+00 1.532446329358404420e-02 1.409967306294857003e-01 2.692820534427379370e-02 1.409967306294857003e-01 -5.071182250976562500e+00 -3.317763793051004217e+00 1.353159261583332729e+01 1.126668785671633285e-06
1.185846778506579602e+00 1.549797584298757414e-01 1.779474605318429781e+01 1.065708883600443135e+00 -8.155483280058063444e-01 2.684905939829090871e-01 5.533128168706921812e+00 7.670526226190791351e-03 1.310044742709693191e-02 7.371502161350504956e+00 1.806784441923009465e-02 1.365253637088164607e-01 2.696146697717578117e-02 1.365253637088164607e-01 -4.700775146484375000e-01 -3.451653910359773203e+00 1.353159261583332729e+01 9.814833145393360458e-05
1.187004097999415420e+00 1.243908389238119472e-01 1.581148101602856038e+01 1.047365784617033890e+00 -8.031025978206982607e-01 3.874821986398362395e-01 5.759861680111357352e+00 1.016005581996180449e-02 3.180686748543587461e-02 2.582114957359214813e+00 1.960445730479184329e-02 1.483188739956435021e-01 2.759529548603890936e-02 1.483188739956435021e-01 -2.868301391601562500e+00 -3.330963027047274760e+00 1.353159261583332729e+01 1.006382113431208411e-05
1.185933476360485184e+00 2.167326105166096084e-01 3.381588165004874469e+01 2.194342969506525964e+00 -8.250681747328489912e-01 -1.456127465860395320e+00 5.430843848945205998e+00 2.519505225444988034e-02 7.726153067512678968e-03 5.308815568167825738e+00 1.841205807015058524e-02 1.309949822477595449e-01 2.646730181791020001e-02 1.309949822477595449e-01 -3.713485717773437500e+00 -3.482419180658369307e+00 1.353159261583332729e+01 3.714731671617783895e-06
1.185889753254322887e+00 3.473454340063847900e-01 1.509252973267168052e+01 -1.750312004221542317e+00 -7.486673720867501602e-01 -1.451416374286970123e-01 5.668126619015695589e+00 2.174859620267678706e-02 4.644415343440112982e-03 7.164691912178984268e-01 1.825134354121550964e-02 1.393685017495578105e-01 2.734924642861673999e-02 1.393685017495578105e-01 -7.934570312500000000e-01 -3.248751037964233923e+00 1.353159261583332729e+01 8.700827911880199613e-05
1.186454410650948477e+00 1.037337513147647411e-01 3.122261534217443923e+01 2.576510752321569342e+00 -8.214088115226880760e-01 -6.558808117860663867e-01 5.313727715107755323e+00 1.613269617549624793e-02 5.754725078891299340e-03 7.417157684817238916e+00 1.802770665425031116e-02 1.444712540650070765e-01 2.669525269647146995e-02 1.444712540650070765e-01 -1.339126586914062500e+00 -3.595257346012929567e+00 1.353159261583332729e+01 3.565279028634948743e-05
1.186499586159374120e+00 2.156399816614505971e-01 2.553985105759906915e+01 1.462460809144557228e+00 -8.217772500333643260e-01 -9.837696654207189750e-01 5.424083888365260897e+00 3.029122583527573548e-02 1.428737008132207296e-02 1.192890933460392056e+01 2.117314746978294498e-02 1.491956174343627983e-01 2.665495758683233268e-02 1.491956174343627983e-01 -1.289062500000000000e+00 -3.486477033394771219e+00 1.353159261583332729e+01 4.179061581243489077e-05
1.186305563209144376e+00 1.708890274768319895e-01 2.859769556168461691e+01 2.055668578843698580e+00 -7.944774426033054393e-01 -7.358201381465078184e-01 5.565834331757288034e+00 1.226027496321388695e-02 1.228595199817063277e-02 1.788013830928755210e+00 1.954750842414166093e-02 1.373163200757230307e-01 2.839757621020119055e-02 1.373163200757230307e-01 -4.002090454101562500e+00 -3.425970966892080583e+00 1.353159261583332729e+01 2.945121064161402703e-06
1.185568460774128585e+00 7.040251431560859419e-02 3.089409480694148868e+01 2.656384947382466777e+00 -8.265204129181078496e-01 -4.546689868521099909e-01 5.723985369034291892e+00 7.400163867550921259e-03 4.974305650063545574e-03 6.809293340620426349e+00 1.912809880048292610e-02 1.383389936060950842e-01 2.638349762253219474e-02 1.383389936060950842e-01 -4.437561035156250000e-01 -3.365384549242748324e+00 1.353159261583332729e+01 1.098450452217391166e-04
1.185571306374471723e+00 3.973057580208761569e-02 3.263177579774785642e+01 2.874286718434772236e+00 -8.194730988000921146e-01 -6.368179986259878689e-01 5.935842542691147194e+00 1.863436198194770924e-02 1.641560449614441058e-02 8.045318316182026308e+00 1.922055100235262048e-02 1.497975209285804798e-01 2.681615012092876393e-02 1.497975209285804798e-01 -3.121810913085937500e+00 -3.249367660796620871e+00 1.353159261583332729e+01 8.474255236820076281e-06
1.187678239865997742e+00 8.366346344161090798e-02 3.156041863922806812e+01 2.679627784638903165e+00 -8.369442717605465321e-01 -6.005535749991727235e-01 5.487743706604143235e+00 7.696438481181957668e-04 5.983479326936188072e-03 1.380105195961388276e+01 1.869553177951853787e-02 1.441277246069873064e-01 2.575764608162708219e-02 1.441277246069873064e-01 -1.319534301757812500e+00 -3.497159941243405790e+00 1.353159261583332729e+01 4.010564520665564338e-05
1.186343142696505870e+00 6.054327983296120541e-02 1.947632096506848853e+01 1.547862642223215568e+00 -8.110117402399418252e-01 2.580996259296315931e-01 5.600709358461201326e+00 4.654333076678349488e-05 1.785638188098984461e-02 9.225039410216886893e+00 1.824915618055745689e-02 1.385059748587414707e-01 2.731148302697983948e-02 1.385059748587414707e-01 -5.469665527343750000e-01 -3.436986819006612848e+00 1.353159261583332729e+01 9.222746524432172909e-05
1.185859720595729971e+00 1.721712895801644216e-01 2.346947193852633617e+01 1.506380620333608533e+00 -8.076084934849672159e-01 -4.701392551110116225e-01 5.565490847821778608e+00 1.109667421132727594e-02 1.078514600436555112e-03 2.399541722060378746e+00 1.760892628150863976e-02 1.456416310810826620e-01 2.753948690592708179e-02 1.456416310810826620e-01 -2.344543457031250000e+00 -3.426001306164662363e+00 1.353159261583332729e+01 1.545088962249937462e-05
1.185835068856147201e+00 1.883228208637652279e-02 1.370618046530574752e+01 1.037576867550305426e+00 -7.933311061910999218e-01 8.455113799227789162e-01 5.505334546330010070e+00 4.667463523395087854e-03 3.108946652855695304e-03 9.886495994794700648e-01 1.833466382967804606e-02 1.395014494463543142e-01 2.739201054992625520e-02 1.395014494463543142e-01 -6.742706298828125000e-01 -3.496511298712531968e+00 1.353159261583332729e+01 7.651060946480236742e-05
1.185879671439701299e+00 3.773724862237191197e-02 1.421209053668293620e+01 1.081115783311777712e+00 -8.210297588501532795e-01 8.329060336860732994e-01 5.622002264617046663e+00 7.772218169272235994e-03 1.707809205636682398e-02 2.777641789301646291e+00 1.873186281238504308e-02 1.358427002366892067e-01 2.608306556143218102e-02 1.358427002366892067e-01 -6.695404052734375000e-01 -3.427819055302849804e+00 1.353159261583332729e+01 8.233957749051802383e-05
1.186646036770118151e+00 5.874970015862242961e-02 2.850689760833696695e+01 2.376091580124275016e+00 -8.300683446235506135e-01 -3.145456433138489327e-01 5.936928843899373476e+00 3.370162436219027030e-02 7.287111249599412949e-03 5.031379502304913487e+00 1.629817441896343547e-02 1.383019708812342485e-01 2.616753393683191389e-02 1.383019708812342485e-01 -4.038940429687500000e+00 -3.245597192093939043e+00 1.353159261583332729e+01 3.399654211142196352e-06
1.186200757316450360e+00 2.109992715334798596e-01 2.820558112576276955e+01 1.680497392296204762e+00 -8.033301494424919253e-01 -9.283687556446484912e-01 5.385665222940025920e+00 7.427293023169205879e-03 1.368759391620079369e-02 3.481243480011744218e+00 1.756671635926086369e-02 1.312863638829201984e-01 2.781962006412816782e-02 1.312863638829201984e-01 -5.097518920898437500e+00 -3.511647108063637557e+00 1.353159261583332729e+01 9.039739970437279247e-07
1.185524196713464429e+00 1.053866223986006934e-01 3.448408071527278906e+01 2.906668017615015032e+00 -8.397396194860414775e-01 -6.642012322659657242e-01 5.157171647754493549e+00 1.343361358842233393e-02 2.060103540274326253e-02 7.834465345256829139e+00 1.881779675861440515e-02 1.342638196266998096e-01 2.559324686577815408e-02 1.342638196266998096e-01 -3.678192138671875000e+00 -3.688081515326182558e+00 1.353159261583332729e+01 3.132832951822544047e-06
1.186556210327719185e+00 4.706678054514821380e-02 3.524396950411674823e+01 3.163022783100049473e+00 -8.403447092307105848e-01 -5.204947312644543356e-01 5.359619785580135520e+00 1.481780545496348515e-02 2.294582379350040488e-02 5.365951826410168657e+00 2.134023183819357128e-02 1.339294927849062067e-01 2.555846063411610844e-02 1.339294927849062067e-01 -4.346939086914062500e+00 -3.578575852339617835e+00 1.353159261583332729e+01 1.790860814788136230e-06
1.185537828103036206e+00 7.457477477623319917e-02 1.650606120941039379e+01 1.298014831436279160e+00 -8.348692490808710120e-01 4.353904354777567987e-01 5.464253619021950392e+00 3.279372950861504654e-02 1.470757794675607924e-02 6.246340582982695011e+00 2.115231369140269449e-02 1.439967058426571411e-01 2.575924420876583160e-02 1.439967058426571411e-01 -1.141387939453125000e+00 -3.514347272628453922e+00 1.353159261583332729e+01 4.710956851360581998e-05
1.187192221072964404e+00 2.360460987157686763e-01 2.007284459069048310e+01 7.176547408625084667e-01 -8.270105591987938487e-01 -4.897047424786673542e-01 5.424396163116582237e+00 7.032778984859032814e-03 1.546299999361737051e-02 6.665988344956432776e-01 2.040428675688011825e-02 1.474632903805772333e-01 2.626775334102923048e-02 1.474632903805772333e-01 -8.205566406250000000e-01 -3.474054946436335278e+00 1.353159261583332729e+01 6.759944402716811657e-05
1.185889753254322887e+00 3.473454340063847900e-01 1.509252973267168052e+01 -1.750312004221542317e+00 -7.486673720867501602e-01 -1.451416374286970123e-01 5.668126619015695589e+00 2.174859620267678706e-02 4.644415343440112982e-03 7.164691912178984268e-01 1.825134354121550964e-02 1.393685017495578105e-01 2.734924642861673999e-02 1.393685017495578105e-01 -7.934570312500000000e-01 -3.248751037964233923e+00 1.353159261583332729e+01 8.700827911880199613e-05
1.186328625818314997e+00 1.251991678375392325e-01 2.524794852504787812e+01 1.961202170368554931e+00 -8.128384549833990169e-01 -4.579200620278657263e-01 5.294912474005422531e+00 8.595749372855950726e-03 2.415329891034832810e-02 1.139632994434254698e+01 1.971522928146823839e-02 1.493186003093689429e-01 2.722020352296264031e-02 1.493186003093689429e-01 -1.827636718750000000e+00 -3.600447509787033429e+00 1.353159261583332729e+01 2.176116843677761476e-05
1.186571327039609880e+00 1.334967844722767527e-01 2.322265067668499583e+01 1.700904029300154274e+00 -8.156344348195985194e-01 -2.842590139720022613e-01 5.595137684650375753e+00 2.648198935414018337e-02 2.862494793406727273e-02 7.904877789849368952e+00 1.840806260884023104e-02 1.452043106157223928e-01 2.703926830187172031e-02 1.452043106157223928e-01 -1.007446289062500000e+00 -3.422832383801254874e+00 1.353159261583332729e+01 5.902332311122978904e-05
1.185881452763861477e+00 2.941224155822013131e-01 1.913997368139337141e+01 -2.272669696693017660e-01 -7.981767561986610193e-01 -6.882899640087134507e-01 5.402144272821014503e+00 9.494960657809088656e-03 2.839412038264787098e-04 1.467200356604664746e+00 1.740892696976940185e-02 1.412054896796240411e-01 2.791240197254838545e-02 1.412054896796240411e-01 -2.529632568359375000e+00 -3.448362363399259056e+00 1.353159261583332729e+01 1.255622318347616559e-05
1.185789915514771087e+00 1.698247595345741823e-01 2.705182713595105426e+01 1.952234592941263003e+00 -8.188205099601661985e-01 -6.905166881119799704e-01 5.662934374028603557e+00 2.682566929184767440e-02 4.277580172207443715e-02 7.633315507394761390e+00 2.139571624464600350e-02 1.421331252095647257e-01 2.684763587785344782e-02 1.421331252095647257e-01 -1.425598144531250000e+00 -3.370980111422299252e+00 1.353159261583332729e+01 4.092057896436910344e-05
1.185642248305068591e+00 2.920939327170397979e-03 3.001054802396873100e+01 2.656459706539163079e+00 -8.151372620389734092e-01 -3.786340209547978120e-01 5.680932254581667173e+00 2.877868470199200848e-02 3.751623689462693038e-03 5.780867895726155226e+00 1.987260785007990971e-02 1.412315682689293250e-01 2.708427919165069114e-02 1.412315682689293250e-01 -6.869049072265625000e-01 -3.395896827790064965e+00 1.353159261583332729e+01 8.354702196080073656e-05
1.186217844936612087e+00 2.402419354891574266e-01 2.966616999609839667e+01 1.600613465484275633e+00 -8.143127624781837381e-01 -1.602920181858544346e+00 5.814881022023662638e+00 1.149052257529180679e-02 4.466674916129304701e-03 6.251093535226979192e-01 2.028039505007507570e-02 1.447006445257305873e-01 2.712299732772954775e-02 1.447006445257305873e-01 -1.794082641601562500e+00 -3.247721182653211969e+00 1.353159261583332729e+01 3.202149901305618843e-05
1.187400242424031971e+00 1.355034576123267664e-01 2.890551867677817555e+01 2.241260642634133049e+00 -8.232130975512154114e-01 -5.108519684583803233e-01 5.560253804802217203e+00 5.942100811117781954e-03 1.908438545970741335e-02 7.568676135986894593e+00 1.838881833906441665e-02 1.341759666964176811e-01 2.658173325768166048e-02 1.341759666964176811e-01 -1.083435058593750000e+00 -3.441598595200781485e+00 1.353159261583332729e+01 5.368736535660306757e-05
1.186616059512496157e+00 1.020689106922578610e-01 1.659628097790051626e+01 1.223019668380951108e+00 -8.285631825566948105e-01 4.413817821525373164e-01 5.690437612273845147e+00 2.002460972886221241e-02 2.938141324713796666e-03 1.109433493815640936e+01 2.060373879718564727e-02 1.407037683884510004e-01 2.612759542355238065e-02 1.407037683884510004e-01 -6.594696044921875000e-01 -3.377076306846658049e+00 1.353159261583332729e+01 8.750233111188742351e-05
1.186847576741137056e+00 3.376521017933085261e-02 2.440527723715535657e+01 2.099528747566143494e+00 -8.496250178702710043e-01 -5.182546557400755094e-02 5.833976197637341876e+00 2.764614770021283155e-02 5.444978714349537480e-03 1.241645124000301159e+01 1.998506990062498545e-02 1.378763589584089955e-01 2.501127948577634361e-02 1.378763589584089955e-01 -3.313232421875000000e+00 -3.306332676318381125e+00 1.353159261583332729e+01 6.610413756442045939e-06
1.186371841516320913e+00 2.726902196756728625e-01 1.798677528270042458e+01 2.498541540185317267e-02 -7.995068027465139782e-01 -1.714363840007472328e-01 5.571819398423877523e+00 2.271412700442088442e-02 1.458499060232118331e-02 7.951747249795748651e+00 1.861733659670473592e-02 1.311225498647253240e-01 2.778868550729822820e-02 1.311225498647253240e-01 -4.803375244140625000e+00 -3.365301976439878828e+00 1.353159261583332729e+01 1.404293213109988173e-06
1.185574190026323915e+00 2.568531640099800395e-01 2.154833080505464338e+01 5.901106038414503097e-01 -8.320315873954249319e-01 -6.360647370344132412e-01 5.436122195210088215e+00 1.223759392551931890e-02 1.409765883577131706e-03 4.020956385571475167e+00 1.889079419371254842e-02 1.331709807514572241e-01 2.598140263658120508e-02 1.331709807514572241e-01 -2.352401733398437500e+00 -3.455480558311532668e+00 1.353159261583332729e+01 1.488462876452102470e-05
1.186277698360490573e+00 6.880366790198912119e-02 3.364064335005922146e+01 2.963724813856213114e+00 -8.226944868828917068e-01 -5.695759467079877236e-01 5.600916821515236954e+00 1.970151052084539306e-02 1.476304591082678794e-02 1.208006349620429276e+01 2.091523585069498398e-02 1.383463102913732867e-01 2.661795582987425482e-02 1.383463102913732867e-01 -9.849548339843750000e-01 -3.435634938649152481e+00 1.353159261583332729e+01 5.959797357016744207e-05
1.186387229399712195e+00 1.868057570288658986e-01 2.240450295128640690e+01 1.414566057742122851e+00 -8.571973581362639649e-01 -5.296289859017707657e-01 5.957707613634112498e+00 1.924913277983759941e-02 2.543087882308335893e-02 5.176173901773825747e+00 2.256768194563956581e-02 1.516763771703249497e-01 2.455941400980386422e-02 1.516763771703249497e-01 -5.978378295898437500e+00 -3.195660635555523044e+00 1.353159261583332729e+01 5.138480982874977471e-07
1.185582466352117281e+00 1.950082888104808232e-01 2.572075560048696019e+01 1.625068262201691205e+00 -8.456216623445059755e-01 -7.770077269303556911e-01 5.383422774540716382e+00 1.146470075317509302e-02 1.120181900208890025e-02 5.531610793758423128e+00 1.999825373359747846e-02 1.442392906629835214e-01 2.523540200326305702e-02 1.442392906629835214e-01 -2.586029052734375000e+00 -3.521605850737710597e+00 1.353159261583332729e+01 1.102953243595334580e-05
1.187021698053855046e+00 1.388359675991117093e-01 2.707284752068065359e+01 2.021636169107376979e+00 -8.226410192679312061e-01 -5.603821007239109253e-01 5.317633412743925092e+00 1.286777342954290720e-02 2.084952633837891187e-03 2.323598752962250824e+00 1.725149152145655923e-02 1.442303687662367384e-01 2.661460910142643063e-02 1.442303687662367384e-01 -2.298522949218750000e+00 -3.582111687429336833e+00 1.353159261583332729e+01 1.384019042294483587e-05
1.185939445135174575e+00 3.073278127764063616e-01 2.073552665811429563e+01 -2.964644824060067574e-01 -8.031474028363929651e-01 -1.145658577573495762e+00 5.470974351524110268e+00 5.653324593450994445e-03 9.161650891658244117e-03 6.123591754711203095e+00 1.804002661143896957e-02 1.417129400501390135e-01 2.765672221917598456e-02 1.417129400501390135e-01 -1.473434448242187500e+00 -3.397738286655796358e+00 1.353159261583332729e+01 3.797919883342034010e-05
1.185971072200911580e+00 2.671112610005643706e-02 3.020020289747077413e+01 2.667249788157415757e+00 -8.248855201527640624e-01 -6.157561013370054237e-01 5.858104273387176875e+00 3.123241245489687817e-02 4.070099270287702575e-03 3.102688124026768524e+00 1.998060192697122608e-02 1.571298611227113506e-01 2.648309491093525647e-02 1.571298611227113506e-01 -4.861389160156250000e+00 -3.293923552541203392e+00 1.353159261583332729e+01 1.423186871836566061e-06
1.185804739774093841e+00 3.907914140013163395e-02 2.700152575267374289e+01 2.312204243935067183e+00 -8.176147129090481913e-01 -1.923943237307768062e-01 5.650708915768733576e+00 1.127439729630970097e-02 7.390241142959151979e-03 1.040889315314965913e+01 1.846853375865662242e-02 1.370691426560653736e-01 2.692792261704861703e-02 1.370691426560653736e-01 -3.296203613281250000e-01 -3.411265080662665206e+00 1.353159261583332729e+01 1.176043357768281569e-04
1.185617310017075710e+00 4.376747555729066340e-03 2.076004112805891921e+01 1.766333662050079134e+00 -8.227935101944441332e-01 1.987421612075418453e-01 5.453644349359104027e+00 1.602527771016011571e-02 1.641937579192348376e-03 8.055034912592638818e+00 2.014305086463045319e-02 1.380005887873985704e-01 2.659386190683645998e-02 1.380005887873985704e-01 -5.022735595703125000e-01 -3.527120344905655180e+00 1.353159261583332729e+01 8.813039165400250838e-05
1.186192007741189158e+00 8.904921020520756292e-02 1.508400553152084100e+01 1.104995794150148924e+00 -8.376274671274895889e-01 6.298399669129977063e-01 5.382594505740757818e+00 2.379083039506178776e-02 1.365971517706209004e-02 1.497935700601446207e+00 2.018538668218316373e-02 1.403226287946392481e-01 2.538718543901928582e-02 1.403226287946392481e-01 -2.057601928710937500e+00 -3.558546695045337938e+00 1.353159261583332729e+01 1.803046310027248031e-05
1.186283460813341462e+00 3.076387795557176258e-02 2.910078478412775738e+01 2.500061717870314837e+00 -8.206968643911581873e-01 -3.915808089190152552e-01 5.527062376585009318e+00 1.414403030650040159e-02 1.367041089607066648e-02 9.827616611238706668e+00 1.751294466219709134e-02 1.441515246814037421e-01 2.673909225209483362e-02 1.441515246814037421e-01 -1.359817504882812500e+00 -3.482834607676597471e+00 1.353159261583332729e+01 3.907798375428326074e-05
1.185972423791634700e+00 9.679265550391651096e-02 2.892696410511609528e+01 2.403385188215342527e+00 -8.182696983432057314e-01 -3.508719495244972952e-01 5.624883496777660419e+00 2.788700182414650085e-03 2.492966342574979774e-02 8.184961399560449768e-01 1.922453499875195065e-02 1.332014453203460291e-01 2.688773418041776053e-02 1.332014453203460291e-01 -2.150802612304687500e+00 -3.416498516448961187e+00 1.353159261583332729e+01 1.893307167294585097e-05
1.185654428720681608e+00 1.342421747994625991e-01 2.937533991946315126e+01 2.259161962321451167e+00 -7.994519924914633702e-01 -5.972181147638599974e-01 5.435558984500602264e+00 1.163775723858289854e-02 1.032340385575218795e-02 7.068564489887839919e+00 1.696893484468168720e-02 1.383362017399216992e-01 2.807737146177692947e-02 1.383362017399216992e-01 -3.086273193359375000e+00 -3.515819232920218251e+00 1.353159261583332729e+01 6.726930310680551974e-06
1.186668675041053778e+00 1.671438532145745615e-01 3.264472243074823155e+01 2.468830585059722971e+00 -8.338267480120904462e-01 -9.478068424248089485e-01 5.816885701653550456e+00 1.799383843156907893e-03 7.423110643703000749e-03 4.220408413590406305e+00 1.951659677330082679e-02 1.359606930126869562e-01 2.594121599588078766e-02 1.359606930126869562e-01 -1.700607299804687500e+00 -3.283540651251247056e+00 1.353159261583332729e+01 3.392198721550186078e-05
1.186140393878542199e+00 3.643369025023540653e-02 2.480677445166128692e+01 2.126294110478468724e+00 -8.283361120213290629e-01 -1.785455306994448987e-01 5.496667727892090127e+00 2.696605590017599370e-03 2.178733996469304351e-02 1.377428648250565990e+00 1.952492474903904859e-02 1.447770049137294956e-01 2.626863423006673900e-02 1.447770049137294956e-01 -3.420867919921875000e-01 -3.500111969287021285e+00 1.353159261583332729e+01 1.062731412773651224e-04
1.186390485675034023e+00 1.040556736795772846e-01 3.377720009037582827e+01 2.886031314025938155e+00 -8.295756094272039860e-01 -8.354387669974172592e-01 5.664039994525281507e+00 8.206189881721712154e-03 2.046240348306467213e-02 6.772121234757234376e+00 2.084528597400832350e-02 1.487218196549587867e-01 2.619900042391815065e-02 1.487218196549587867e-01 -9.032135009765625000e-01 -3.391893193134019935e+00 1.353159261583332729e+01 6.756598334989697438e-05
1.185501639569790822e+00 9.127659193954890116e-02 2.644103191612105874e+01 2.225002676022230119e+00 -8.354455607527635497e-01 -2.970096062093819933e-01 5.615537476482707291e+00 6.304186129697929297e-03 2.304725317722762512e-02 2.769378358397215578e+00 2.140128244058429885e-02 1.398615171306811511e-01 2.584306247693752764e-02 1.398615171306811511e-01 -1.289321899414062500e+00 -3.423527306109463542e+00 1.353159261583332729e+01 4.449434667554133982e-05
1.186029661957097359e+00 7.516069105333476885e-02 2.974667765803751962e+01 2.500846846003960344e+00 -8.060992407459707243e-01 -4.928313558507910752e-01 5.537177326354137286e+00 5.147008246005507423e-03 2.519816951747019459e-02 1.212827229129024076e+01 1.768431760904970798e-02 1.440123742270117413e-01 2.765295471967826532e-02 1.440123742270117413e-01 -1.955337524414062500e+00 -3.471532961649671289e+00 1.353159261583332729e+01 2.178759692662382246e-05
