# mc delta_mc R14 log_alpha_dyn log_f_disk beta_phi theta a1z a2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186659144230340690e+00 4.490811940668367752e-01 8.971061997665341181e+00 2.714197692715989430e+00 -1.133781656497012902e+00 1.647155443140316589e+00 5.740776838853888009e+00 1.890805547989670571e-02 4.181325264568611436e-03 3.092768916475616692e-01 2.150297429921712786e-02 1.514927872084488869e-01 2.521011624326162034e-02 1.514927872084488869e-01 -3.044418334960937500e+00 -3.378240941772242767e+00 1.404502199508288562e+01 2.040834279601593326e-05
1.186707581767814768e+00 3.656648079545267715e-01 9.718316038421100700e+00 1.667705697956203492e+00 -1.079394446321623846e+00 1.389386376372237608e+00 5.268588673284690493e+00 3.399441883863396630e-02 1.504878045764430905e-02 1.337425996892895697e+01 1.753946757579795054e-02 1.411300680190899492e-01 2.633155307491006139e-02 1.411300680190899492e-01 -1.692825317382812500e+00 -3.750022879398394515e+00 1.404502199508288562e+01 5.436686438938920891e-05
1.185704887079071845e+00 3.595415392553298339e-01 1.013466694617349440e+01 1.586190589363810188e+00 -1.065655934538383365e+00 1.228613246823594185e+00 5.417966819970913228e+00 3.068274157785215450e-02 6.475342629332449034e-04 8.398500538804967164e+00 1.942528850637472923e-02 1.422994775548260538e-01 2.693043419503044628e-02 1.422994775548260538e-01 -3.969268798828125000e-01 -3.669427950476858769e+00 1.404502199508288562e+01 2.153464710262266164e-04
1.185700927992198173e+00 4.011234771844791047e-01 1.283597328381051383e+01 3.217864708018398634e-01 -1.100212477919171095e+00 3.190899349975201416e-01 5.687657151076538575e+00 2.122980570668990801e-03 2.891208694658913003e-02 7.703974600335399714e+00 1.977414593875496257e-02 1.378850090654236693e-01 2.624169865169182284e-02 1.378850090654236693e-01 -5.098876953125000000e-01 -3.469178251441127347e+00 1.404502199508288562e+01 2.349886247884713873e-04
1.185832825516832889e+00 3.727470487775639274e-01 8.134540191435565504e+00 1.967958718777207183e+00 -1.066869866193056238e+00 1.905440914261148588e+00 5.289126068307130168e+00 1.035422270336438383e-02 1.006312662053608815e-02 8.106951735309987583e+00 1.955588953604576324e-02 1.468651150969104979e-01 2.738887840487346306e-02 1.468651150969104979e-01 -1.580718994140625000e+00 -3.731400814958402368e+00 1.404502199508288562e+01 6.195964248706555119e-05
1.186217728286625528e+00 4.163675857776479861e-01 1.057026627931893970e+01 1.822047645469441646e+00 -1.087822432567963071e+00 1.203920665374918375e+00 5.409378906473553350e+00 2.233320948475862964e-03 8.969589386884963336e-03 8.240328703199544691e+00 1.715608185572583752e-02 1.330095288146402321e-01 2.738464347375845626e-02 1.330095288146402321e-01 -3.156051635742187500e+00 -3.611648299029839748e+00 1.404502199508288562e+01 1.445301610545002757e-05
1.185935621888834390e+00 5.001198121213530356e-01 1.179302310338153070e+01 1.803720822784200095e+00 -1.123222680067434975e+00 4.325338340213585875e-01 5.381187678467131974e+00 2.045286567069814175e-03 2.501142825788605153e-02 7.872678096202609943e+00 1.832986011423476391e-02 1.452457128512094353e-01 2.638422742130330095e-02 1.452457128512094353e-01 -1.191177368164062500e+00 -3.511410957884855577e+00 1.404502199508288562e+01 1.139790578583224227e-04
1.186587283676123539e+00 3.309865916577953149e-01 1.046318415914015532e+01 1.363961197361828415e+00 -1.057091508811297542e+00 1.081928510298376667e+00 5.408109201860502147e+00 1.355442056266005502e-02 1.025874561221324158e-02 1.377442913208526187e+00 2.012940938316242281e-02 1.463256332965530426e-01 2.603125307044606290e-02 1.463256332965530426e-01 -7.785339355468750000e-01 -3.701307055712665495e+00 1.404502199508288562e+01 1.424173830219724985e-04
1.185618784342409082e+00 3.608747116555034995e-01 1.032240575273600314e+01 1.574937676358673988e+00 -1.097780530548180034e+00 1.149871640766405800e+00 5.605296301613774013e+00 2.169666091812339978e-02 2.175082903277111152e-02 1.180999409603595751e+01 2.051048119308119741e-02 1.434499904287993011e-01 2.506409723348196686e-02 1.434499904287993011e-01 -2.188552856445312500e+00 -3.559612264853414754e+00 1.404502199508288562e+01 4.006238776871559886e-05
1.186531514907735563e+00 3.784386029396224482e-01 8.699659914962362350e+00 1.942838949924448055e+00 -1.095689874247924411e+00 1.921207889129432189e+00 5.659518447354306758e+00 1.506929005599505489e-02 6.737327816655182267e-03 3.105615191059752256e+00 1.856236587314127537e-02 1.312409568194442266e-01 2.582172499728606352e-02 1.312409568194442266e-01 -3.430038452148437500e+00 -3.509630583976560914e+00 1.404502199508288562e+01 1.216951456598369442e-05
1.186417326867341471e+00 3.642697604132463240e-01 9.976093609167477894e+00 1.693725600036771306e+00 -1.076598072811428608e+00 1.193660228651423516e+00 5.657306086804267942e+00 2.636600935265172307e-02 1.867216740711754404e-03 9.194765151861428620e+00 2.139054665896067062e-02 1.486855122215560432e-01 2.644846484692627356e-02 1.486855122215560432e-01 -1.117614746093750000e+00 -3.525645008556503424e+00 1.404502199508288562e+01 1.209458953731098037e-04
1.186303979837203260e+00 5.458268184786350119e-01 9.287849206945171687e+00 4.246909373734888860e+00 -1.135227712512476117e+00 2.012506399714895533e+00 6.409664769256826489e+00 1.212593473556992929e-02 1.698288343327820221e-02 5.110604693233178786e+00 1.886305896845140787e-02 1.389091091298408909e-01 2.585840899339812357e-02 1.389091091298408909e-01 -5.894546508789062500e+00 -2.851800059076706972e+00 1.404502199508288562e+01 1.998219405390181672e-06
1.186531777732065196e+00 3.004904301807325706e-01 1.158402571289332883e+01 9.324999357834347080e-01 -1.002713845483729660e+00 9.127122302874435267e-01 5.636653757054139291e+00 2.789404771789201140e-02 1.424883951234871306e-02 1.461262352024052413e+00 1.900062436019764323e-02 1.390006280584558940e-01 2.729888293324405496e-02 1.390006280584558940e-01 -5.928649902343750000e-01 -3.594678224601580041e+00 1.404502199508288562e+01 1.907683452276388890e-04
1.186101968437826448e+00 3.303968548029136421e-01 1.310377241977602658e+01 1.713231749743986398e-01 -1.048220292624229666e+00 4.129382990602182835e-01 5.435882459007145506e+00 1.897606937431921509e-04 2.306295052099124540e-02 1.000097643731084318e+01 1.993934604419028006e-02 1.421713314412139106e-01 2.653922980182953431e-02 1.421713314412139106e-01 -2.656402587890625000e-01 -3.686046513895253174e+00 1.404502199508288562e+01 2.415113045882857717e-04
1.186350383899272609e+00 4.743788791642468139e-01 1.139567310841061598e+01 1.927714244823869993e+00 -1.139183687553354973e+00 6.490527133022847561e-01 5.533376327037802689e+00 3.309317471738261462e-02 8.300234811588161343e-03 1.308539652150113586e+00 1.907616200681610044e-02 1.455604106420372024e-01 2.521070558832102029e-02 1.455604106420372024e-01 -2.629852294921875000e+00 -3.462016654328720300e+00 1.404502199508288562e+01 2.840979855830477044e-05
1.186509102104343016e+00 4.892722395698282378e-01 1.049415594255349227e+01 2.706872149360664448e+00 -1.128866634828229021e+00 1.093575586422290913e+00 5.803239977251360315e+00 1.049652145769427135e-02 1.974135090120845287e-02 3.328173393406295588e+00 2.031060394388070969e-02 1.454044017263142474e-01 2.595605091605287379e-02 1.454044017263142474e-01 -1.030014038085937500e+00 -3.284746938611160516e+00 1.404502199508288562e+01 1.679795217912182371e-04
1.185774055703657126e+00 3.690168389070091481e-01 1.132909634771449348e+01 1.274867430499156074e+00 -1.088961221070553265e+00 8.329104350128547773e-01 5.660792606544089445e+00 2.537585118416195093e-02 3.929638986746349615e-03 6.291077990249422491e+00 1.976421769979593707e-02 1.424273306922995141e-01 2.589367869474495237e-02 1.424273306922995141e-01 -4.578094482421875000e-01 -3.519361418825021293e+00 1.404502199508288562e+01 2.354343691850215253e-04
1.186033284056631665e+00 2.870935749786460711e-01 9.703153384232976464e+00 1.304192241739855485e+00 -1.005000010924017584e+00 1.421965939933519163e+00 5.187833865794624799e+00 4.957032055733534212e-03 1.355490709655226070e-02 1.568044456154383592e+00 2.229103052887626210e-02 1.388429550565162263e-01 2.602510545867284947e-02 1.388429550565162263e-01 -3.702682495117187500e+00 -3.867328503987901289e+00 1.404502199508288562e+01 6.479167665717611040e-06
