# mc delta_mc R14 alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.186650922446282674e+00 3.291175094359756192e-01 1.195129122442037328e+01 3.214964015314930590e-02 2.503214382789215597e-01 6.136427503647068349e+00 1.424292577102911862e-03 3.005577659283309531e-03 2.617615059966298396e+00 2.347350642834874004e-02 2.018760423430877027e-01 2.407243063293684412e-02 2.018760423430877027e-01 -2.585098997460931969e+00 -6.394319357599321130e+00 2.114413025537607638e+01 4.319650654033842891e-04
1.186527535128709676e+00 3.230211459149001096e-01 1.188621194257842895e+01 4.463653825714010426e-02 3.198399046829494274e+00 6.090842783008188377e+00 3.140855638591676623e-03 2.148901873110303611e-03 4.397750653806951071e+00 2.410818914769054591e-02 2.046651522272366353e-01 1.000000000000000056e-01 2.046651522272366353e-01 -5.316801549218780565e+00 -6.425082042897613199e+00 2.114413025537607638e+01 2.727251669913351430e-05
1.186442182486181274e+00 3.321646825324197083e-01 1.196000201302555688e+01 3.211000448535716867e-02 -3.240739915153826978e+00 5.875930530719928768e+00 7.899168487596057095e-03 2.677898884068265813e-03 2.190086838098939559e+00 2.752535528956723265e-02 2.010196509152105682e-01 7.221896667828188293e-06 2.010196509152105682e-01 -4.136497047265663696e+00 -6.537594345721391420e+00 2.114413025537607638e+01 7.933438807084128655e-05
1.186743170050885032e+00 3.291987304853768448e-01 1.194094565037885403e+01 3.226400860683931865e-02 -1.862180097437130533e-01 6.240443737664244317e+00 5.039467465283875179e-04 5.441828425871880412e-03 1.976980950884788868e+00 2.372805750346962048e-02 2.021564710047958346e-01 8.351861783667941658e-03 2.021564710047958346e-01 -3.156645796484383482e+00 -6.336704586928539662e+00 2.114413025537607638e+01 2.583751734982997982e-04
1.186818900657108600e+00 3.302456643962699556e-01 1.195887492475759117e+01 3.364084891676855787e-02 -2.313299618122585333e+00 5.669356032359134545e+00 4.411079555765824028e-03 4.526185105381910073e-03 9.457612585852182008e-02 2.607058215513566313e-02 2.015102135666254068e-01 6.417165027127612234e-05 2.015102135666254068e-01 -2.380768446875009658e+00 -6.656550605648690500e+00 2.114413025537607638e+01 4.076642913507097445e-04
1.186685892525254582e+00 3.278127493274188842e-01 1.192647998986904945e+01 3.213244264112125742e-02 -8.548656485985212106e-02 6.406710960993192927e+00 4.097588392904110387e-03 9.897799807800287258e-03 5.889660237561532341e+00 2.202660202923164764e-02 2.027779558648927782e-01 1.050580272989050032e-02 2.027779558648927782e-01 -7.661236514062522929e+00 -6.247020135098737548e+00 2.114413025537607638e+01 3.125225447391297711e-06
1.186703087348378149e+00 3.312470365616878576e-01 1.196064672728824796e+01 3.129461967346357926e-02 3.097767847935983809e+00 5.599283731175066059e+00 5.126822238270239539e-04 2.556965984660015002e-03 1.367270525733583320e+00 2.556508795940852508e-02 2.012447905702173800e-01 1.000000000000000056e-01 2.012447905702173800e-01 -1.073354821093744249e+00 -6.696021128103670783e+00 2.114413025537607638e+01 1.448649647203322822e-03
1.186541562342301459e+00 3.270307423492830878e-01 1.192748965064006406e+01 3.466292204162105955e-02 -1.799110345991957516e+00 6.096996349889602484e+00 3.212397518459667424e-04 5.461549994973387105e-03 3.311170242252678975e-01 2.278223236354814593e-02 2.028581277550890460e-01 2.125064399547793689e-04 2.028581277550890460e-01 -4.013621103710960369e+00 -6.418150138955931006e+00 2.114413025537607638e+01 1.010880410039376366e-04
1.186797129488311064e+00 3.330195107335538474e-01 1.198007947106472670e+01 3.073703871216502612e-02 -1.628004884208430703e+00 5.653401568009064349e+00 2.542008857907673836e-03 6.945556229255456931e-03 2.214250398779419982e+00 2.755249197281090662e-02 2.004231130463537403e-01 3.040482831367658911e-04 2.004231130463537403e-01 -1.801985048242187304e+00 -6.663238976416463899e+00 2.114413025537607638e+01 7.223711379162194328e-04
1.186700624834489792e+00 3.331332380888700762e-01 1.198580112277275234e+01 3.154662816336613329e-02 -3.561423708766008334e-01 5.787806827479885285e+00 3.101165534542661348e-03 1.053967881991232404e-02 3.150921812691375834e+00 2.840025578641007867e-02 2.002251470092479835e-01 5.835873896223661358e-03 2.002251470092479835e-01 -2.611790846289068213e+00 -6.586449002995496294e+00 2.114413025537607638e+01 3.470688667902477233e-04
1.186595401081981471e+00 3.340107569141230193e-01 1.198816924118838223e+01 3.146862865625209282e-02 -1.879554253084553261e+00 6.164763492359003116e+00 4.185590794316323754e-04 7.569883324747624966e-03 6.932376705100601555e+00 2.969726550964919484e-02 1.999673958694185849e-01 1.714914464612849767e-04 1.999673958694185849e-01 -3.229716835351553073e+00 -6.374293890923931727e+00 2.114413025537607638e+01 2.313085067689943104e-04
1.186810361828071425e+00 3.216678466008252579e-01 1.188692498598073044e+01 4.870080655752968835e-02 1.047801866138926563e+00 6.328807897824979989e+00 2.023149463666042321e-03 3.113612836859461046e-03 2.372043301964446016e-01 2.462036222110952632e-02 2.049648135436432650e-01 1.000000000000000056e-01 2.049648135436432650e-01 -7.591763829101580541e+00 -6.294748833909652674e+00 2.114413025537607638e+01 3.193924495079318761e-06
1.186568155304897676e+00 3.298974289732439780e-01 1.196388976918090030e+01 3.313635001948721931e-02 -1.444804174927126983e+00 5.733549971753519436e+00 6.505701266217856805e-03 4.054990860755094441e-03 1.879975427857681680e+00 2.513502702286688970e-02 2.013779408248041469e-01 4.990563049402783240e-04 2.013779408248041469e-01 -5.330627665039088470e+00 -6.620356292137812737e+00 2.114413025537607638e+01 2.212656926777312302e-05
1.186675268254222981e+00 3.266890933221237581e-01 1.192033610960373835e+01 3.459204827724332576e-02 -5.300322889056023890e-01 5.907945860213799527e+00 3.251216664812359158e-03 1.726010471823585454e-03 3.943778010995488970e+00 2.239029441521607142e-02 2.031433966507281141e-01 3.847539360096052449e-03 2.031433966507281141e-01 -2.988737551757822075e+00 -6.524187117583239548e+00 2.114413025537607638e+01 2.533668411521665690e-04
1.186745153306617784e+00 3.287733836688597755e-01 1.194586105612700777e+01 3.902049340212998541e-02 2.891641201666045546e+00 5.791660664285550375e+00 2.777759301645787212e-03 9.861203661627787522e-04 5.509122759254129420e+00 2.802684133812673173e-02 2.021073835253256457e-01 1.000000000000000056e-01 2.021073835253256457e-01 -3.527857780859392278e+00 -6.588109878309843737e+00 2.114413025537607638e+01 1.386281839856678077e-04
1.186624785321062303e+00 3.282012183992127907e-01 1.194455353781132700e+01 3.529267003710600398e-02 1.409407461203349365e+00 5.779427018670613592e+00 2.760400204218131648e-03 3.185046522477096281e-03 5.340313804811309240e+00 2.458270916781740353e-02 2.022165393855415161e-01 1.000000000000000056e-01 2.022165393855415161e-01 -3.801933423632817721e+00 -6.595672733238363783e+00 2.114413025537607638e+01 1.046013979266945218e-04
1.186806878045014502e+00 3.301134822338498420e-01 1.196059686027994040e+01 3.156001243746787283e-02 1.918715642523426856e+00 6.102177398333364700e+00 2.649885162371101634e-03 2.215078748533428482e-03 2.329750543679629082e+00 2.427417578525183778e-02 2.014866845044716581e-01 1.000000000000000056e-01 2.014866845044716581e-01 -1.660108612500010850e+00 -6.412320628257604405e+00 2.114413025537607638e+01 1.069914301460087079e-03
1.186496548418743746e+00 3.309243558645119654e-01 1.195417220370835487e+01 3.230607065646348697e-02 2.557173354127422193e-01 6.183348152704608580e+00 7.933089594320701966e-04 6.475214013897214078e-03 1.847575929882627754e+00 2.593695423104615608e-02 2.014210020448778393e-01 2.317398415313440263e-02 2.014210020448778393e-01 -3.244480317773451361e+00 -6.366867942459930596e+00 2.114413025537607638e+01 2.296174843001837717e-04
1.186756029339365526e+00 3.315530603018292943e-01 1.197878772382792434e+01 3.031737349722191457e-02 1.851151835418183511e+00 5.481677445157957962e+00 8.684123428938048681e-04 3.618919976662819584e-03 3.475874478791397770e+00 2.508770611578470255e-02 2.007244127886266827e-01 1.000000000000000056e-01 2.007244127886266827e-01 -3.365384395507817317e+00 -6.763724302796697785e+00 2.114413025537607638e+01 1.368183829716396204e-04
1.186780311264045151e+00 3.327817479426075087e-01 1.197773877226669725e+01 3.053817319088174970e-02 -1.188160698199090204e+00 5.799377786719647432e+00 3.710972338393697494e-03 1.112002672815601972e-02 2.497126005519995751e+00 2.703069963249425667e-02 2.005254358052673269e-01 8.380033795036127050e-04 2.005254358052673269e-01 -1.513859305664084332e+00 -6.580122480580300248e+00 2.114413025537607638e+01 1.047101643293690387e-03
1.186384768428261793e+00 3.286730636035034014e-01 1.193692072019516282e+01 4.050550345387968904e-02 7.071155400681148784e+00 5.979542652151491389e+00 1.723766320520319327e-03 2.800598923687675130e-04 2.917025493441113504e+00 2.892777741706945363e-02 2.022653118416992690e-01 1.000000000000000056e-01 2.022653118416992690e-01 -5.323421124609382105e+00 -6.482428685405815294e+00 2.114413025537607638e+01 2.558262123367430505e-05
1.186604166378081748e+00 3.251928871307039892e-01 1.190384000608931281e+01 4.950986850890821966e-02 3.140846270948172148e+00 6.040669211504840597e+00 2.014532001026984355e-03 4.140117780654140739e-03 3.844607997236922259e+00 2.975887871930124259e-02 2.038304386822480385e-01 1.000000000000000056e-01 2.038304386822480385e-01 -6.144909769335953342e+00 -6.451095103256775154e+00 2.114413025537607638e+01 1.160873927597910717e-05
1.186673280378170769e+00 3.329460829406588607e-01 1.198261394151997195e+01 3.120858615341182835e-02 3.039664958175032350e+00 5.815730525315338184e+00 1.675453796029892101e-03 1.791597624428954965e-03 5.959713242335960892e+00 2.782334944889614317e-02 2.003374008479444912e-01 1.000000000000000056e-01 2.003374008479444912e-01 -9.033030871093785663e-01 -6.570781615026085376e+00 2.114413025537607638e+01 1.946286293286282609e-03
1.186762425274046517e+00 3.312094874451139703e-01 1.195002775873162726e+01 3.866402218243753658e-02 2.325222456358271295e+00 5.907798766159944037e+00 1.797865783647688894e-03 1.439851851669907363e-03 4.583260680140023524e+00 3.160867615522356538e-02 2.015471103783967877e-01 1.000000000000000056e-01 2.015471103783967877e-01 -5.837999317187495762e+00 -6.520194786235618878e+00 2.114413025537607638e+01 1.472532748693306295e-05
1.186701301228727301e+00 3.318998236048744666e-01 1.196452924761860181e+01 3.074842302534651697e-02 -1.003200466264260404e+00 5.739819706831144508e+00 4.073434327856602019e-03 1.005626599782485572e-02 1.574753513792932047e+00 2.600068677329180414e-02 2.010191511898812289e-01 1.264362552130068222e-03 2.010191511898812289e-01 -2.045055799023430154e+00 -6.614881253764892222e+00 2.114413025537607638e+01 5.945626065204289096e-04
1.186611113926972161e+00 3.304255326969486872e-01 1.195375406755470671e+01 3.597766763798324746e-02 -8.253148132039427320e-01 5.842082292537068788e+00 8.135118860008772089e-04 4.507629531724038907e-03 2.695970092107434546e+00 2.814455063700920662e-02 2.015559509317964570e-01 1.944133374680966390e-03 2.015559509317964570e-01 -2.275967379882814612e+00 -6.558151177995988235e+00 2.114413025537607638e+01 4.995184403545237977e-04
