# mc delta_mc R14 alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185518562173994983e+00 4.763336258831873254e-02 1.691868700804810999e+01 1.086211600013342188e-01 -1.851730056907429534e+00 5.955963162028269586e+00 3.406591348676919762e-02 5.747010567085888977e-03 7.489003027083470876e+00 2.341690066442300711e-02 1.764273489334434730e-01 1.832340503399895292e-04 1.764273489334434730e-01 -9.602661132812500000e-01 -6.630850116223850677e+00 1.234728253479062765e+01 7.395359301860674264e-05
1.186648296465262264e+00 4.763555887395130167e-02 1.622273031742049554e+01 1.412545780110687987e+00 -3.389217478522856819e+00 5.576392494792319354e+00 6.790472795284026308e-02 5.673230362477020214e-03 1.057305537627130754e+00 2.339963343995406578e-02 1.825828313166307781e-01 5.303642634317909884e-06 1.825828313166307781e-01 -4.444564819335937500e+00 -6.846007028233819014e+00 1.234728253479062765e+01 1.829389229999637799e-06
1.185840108415263661e+00 4.688509357603432709e-02 1.643522000834297003e+01 7.871069696810529814e-01 3.587052530214396739e+00 5.778834577971851516e+00 1.215578412144549710e-02 3.412943875360069379e-02 3.848207705613048368e+00 2.359226513228428884e-02 1.806328261849382000e-01 1.000000000000000056e-01 1.806328261849382000e-01 -2.889190673828125000e+00 -6.730795490005834658e+00 1.234728253479062765e+01 9.723715910959278446e-06
1.186365029039883723e+00 4.905714749360950977e-02 1.621025537191931676e+01 1.282638686675785955e+00 8.519956330513291931e+00 6.018164018858871422e+00 6.674563174593765857e-02 4.073795067043439744e-02 6.318893967290556191e+00 2.161707026612731328e-02 1.825821229137303825e-01 1.000000000000000056e-01 1.825821229137303825e-01 -4.646362304687500000e+00 -6.595106112480457305e+00 1.234728253479062765e+01 1.921460525927090267e-06
1.186177219400011751e+00 4.793589614193507348e-02 1.619724584906835219e+01 1.307688778628329329e+00 6.770505690775594054e+00 5.946264411133670436e+00 1.459968774756659833e-04 1.992758460412072385e-02 1.157898795624729971e+00 2.048174818410782028e-02 1.827386004714313117e-01 1.000000000000000056e-01 1.827386004714313117e-01 -4.647079467773437500e+00 -6.635710175764474528e+00 1.234728253479062765e+01 1.843681450598321702e-06
1.186494811726982457e+00 4.580635877839046854e-02 1.675868265083523667e+01 2.735428708878321347e-01 -2.627229734673017347e+00 5.738327496826753027e+00 6.483145860594722275e-03 5.018371561912979284e-02 4.016741422790685689e+00 2.608810368724625434e-02 1.779839538045219771e-01 2.931298096785062740e-05 1.779839538045219771e-01 -3.241729736328125000e+00 -6.753438919774078286e+00 1.234728253479062765e+01 6.681786210020150783e-06
1.186585069507274159e+00 4.504182390291104621e-02 1.641600138982828128e+01 8.687101318212013812e-01 -3.002406986046711523e+00 6.351765368440458026e+00 5.612995409248517850e-03 7.200309376424914032e-02 3.370524838956592717e+00 2.282583404346618175e-02 1.809906458678798291e-01 1.212206515777730273e-05 1.809906458678798291e-01 -8.315612792968750000e+00 -6.411026491398531313e+00 1.234728253479062765e+01 5.888992357700126419e-08
1.186223924929454165e+00 4.861105393219701531e-02 1.650351356881987641e+01 5.085894044251254575e-01 6.827614837676718729e+00 5.892917070133190549e+00 8.363601568814691550e-03 3.781689031401153783e-02 7.129002166061673584e+00 2.047584564643661204e-02 1.799860159939243864e-01 1.000000000000000056e-01 1.799860159939243864e-01 -3.386566162109375000e+00 -6.665638493447822555e+00 1.234728253479062765e+01 6.311348417567051937e-06
1.186808615833569558e+00 4.949288662731389510e-02 1.641394064088978411e+01 7.841988128224349763e-01 6.607106565552531841e-01 6.338807981350306875e+00 9.826448632214348361e-03 4.048882186199981303e-02 6.589346688516428685e-02 2.427729711048956171e-02 1.807926506880159767e-01 6.226245068106883024e-02 1.807926506880159767e-01 -7.455276489257812500e+00 -6.417409221612456527e+00 1.234728253479062765e+01 1.383274323204289348e-07
1.185899100853336385e+00 4.695730335078465711e-02 1.650163061436649059e+01 5.560021741706422382e-01 7.266625217232231648e+00 5.420313096975398537e+00 1.098264847994415150e-02 2.598871120660674675e-02 4.181125541785831068e+00 2.082470992548973721e-02 1.800550741131116128e-01 1.000000000000000056e-01 1.800550741131116128e-01 -5.700317382812500000e+00 -6.937252078906251285e+00 1.234728253479062765e+01 4.756773659910515296e-07
1.185931687606729401e+00 4.679035220735155987e-02 1.710079738472802902e+01 3.569483144575247985e-02 -1.905878959952896690e+00 5.768202246036652880e+00 2.874699249255631764e-02 1.220277960510029016e-03 1.355373112956606896e+00 1.933923681817059301e-02 1.750304649114402533e-01 1.582949967340908654e-04 1.750304649114402533e-01 -3.170272827148437500e+00 -6.736779366043421646e+00 1.234728253479062765e+01 7.297280988368489465e-06
1.186511504451801313e+00 4.768190839202416514e-02 1.674653253227895533e+01 2.338611899030681729e-01 1.434170359319209442e+00 6.137783632770779541e+00 4.946096125760598289e-02 4.059859928075479352e-02 2.204559919785333832e-01 2.300197646661577069e-02 1.779849252312429853e-01 1.000000000000000056e-01 1.779849252312429853e-01 -2.322479248046875000e+00 -6.528528780212250915e+00 1.234728253479062765e+01 2.097950431955595489e-05
1.186598211123504276e+00 4.789132960839144471e-02 1.679396584351154331e+01 1.515444534678800637e-01 5.613498462583143223e+00 6.018237427992761290e+00 3.424787817768797787e-02 2.329431352819410356e-02 7.130260058581233018e+00 1.847971440651927089e-02 1.775828715222425580e-01 1.000000000000000056e-01 1.775828715222425580e-01 -4.478347778320312500e+00 -6.595004473020162905e+00 1.234728253479062765e+01 2.273230058347086235e-06
1.185658041498383275e+00 4.746584662476119321e-02 1.622423708312058821e+01 1.466626078439658087e+00 5.044337894260137567e+00 5.926727829265260539e+00 4.939713078037656635e-02 1.512314334360591664e-02 7.450458546095883428e+00 2.424666595375373629e-02 1.824563018150113791e-01 1.000000000000000056e-01 1.824563018150113791e-01 -3.585479736328125000e+00 -6.647192008347149184e+00 1.234728253479062765e+01 5.269219557027360849e-06
1.185673242919476955e+00 4.684365073741621199e-02 1.652881656063640747e+01 6.306207102316817581e-01 8.361980637200055355e+00 5.906884369640875931e+00 1.537563746823563532e-02 1.671590463992571676e-02 3.841295359538031917e+00 2.582803368184218018e-02 1.797974617231538064e-01 1.000000000000000056e-01 1.797974617231538064e-01 -3.387619018554687500e+00 -6.658428130633142317e+00 1.234728253479062765e+01 6.350330478625542958e-06
1.186823252789563465e+00 4.799049639370763648e-02 1.682899801872600776e+01 1.472992596732733417e-01 -4.760116749182730977e+00 6.057413968484627098e+00 3.634255916851476115e-02 1.893552803017438391e-02 5.383339164672455546e+00 2.111792651656899805e-02 1.773095856092777867e-01 2.276810802484751147e-07 1.773095856092777867e-01 -2.137756347656250000e+00 -6.572923814497284134e+00 1.234728253479062765e+01 2.414008755094940647e-05
1.186770324925594089e+00 4.720879617249813115e-02 1.616376150874021889e+01 1.654634562309168722e+00 6.397465452833519528e+00 5.873917252874543138e+00 3.818462818299482586e-02 4.251675570137101318e-02 1.875674288016156765e+00 2.321218868206507621e-02 1.831550118178386644e-01 1.000000000000000056e-01 1.831550118178386644e-01 -3.741882324218750000e+00 -6.676068085962151066e+00 1.234728253479062765e+01 4.378050764669456060e-06
1.186481809591570791e+00 4.605362389291209335e-02 1.644761642200426621e+01 8.284486536499036102e-01 -2.686954973078226061e+00 5.649915642484752532e+00 2.042431627054601753e-03 4.311265978049847597e-02 7.149369829510813901e+00 2.502617914261941884e-02 1.806468933603957439e-01 2.570420975254820577e-05 1.806468933603957439e-01 -4.266021728515625000e+00 -6.804014933733224524e+00 1.234728253479062765e+01 2.280779663910077888e-06
1.185631122316728403e+00 4.775351692680326887e-02 1.606985159262960039e+01 1.926353948014865924e+00 5.313426150518523627e+00 5.774835434006762469e+00 5.371673781113801144e-02 5.959126245970361446e-02 3.456064617647264470e+00 2.200602839285022844e-02 1.838424972269460111e-01 1.000000000000000056e-01 1.838424972269460111e-01 -4.697906494140625000e+00 -6.733148114550606245e+00 1.234728253479062765e+01 1.589626997470348912e-06
1.185975606930717019e+00 4.537850848169053264e-02 1.665668696229020895e+01 5.122448225399182098e-01 2.282210211445762749e+00 5.659536861113037887e+00 7.001145525445176543e-02 4.628104106034219151e-02 4.246549772356708274e+00 3.166190688299951733e-02 1.788115433841179769e-01 1.000000000000000056e-01 1.788115433841179769e-01 -6.583404541015625000e+00 -6.798995133739285990e+00 1.234728253479062765e+01 2.258587059496640116e-07
1.185836021640518601e+00 4.798050241926637288e-02 1.662681781315574625e+01 4.041368715604916062e-01 -4.860746767251405975e-02 6.027299193571654889e+00 5.822928897844541207e-02 5.341908782216439611e-02 4.963232959319587856e+00 2.483137489010476401e-02 1.789078214284634538e-01 1.173742086784078029e-02 1.789078214284634538e-01 -2.914886474609375000e+00 -6.590570392464704774e+00 1.234728253479062765e+01 1.090364500586368369e-05
1.186454816381460331e+00 4.877780320355921267e-02 1.677140162162356773e+01 1.774046162696292506e-01 3.421515433377674942e+00 5.272387648663489301e+00 6.416989832666768548e-03 7.442180667417104718e-03 1.856362067782970193e+00 2.038358356851759437e-02 1.777052348829818440e-01 1.000000000000000056e-01 1.777052348829818440e-01 -4.746871948242187500e+00 -7.023279870198415153e+00 1.234728253479062765e+01 1.132471243699247017e-06
1.186500001997097486e+00 4.810325073210532792e-02 1.622885258544034315e+01 1.348457258452935292e+00 -4.381980783029820969e+00 6.243056066507802093e+00 5.081566557480149751e-03 1.906924652916390495e-04 2.791608861788006379e+00 2.308292637044788431e-02 1.824837497121491459e-01 5.456898592500133974e-07 1.824837497121491459e-01 -5.015365600585937500e+00 -6.470339208800901076e+00 1.234728253479062765e+01 1.505084729412957338e-06
1.185502878924338699e+00 4.557724748255627401e-02 1.644476218387138999e+01 9.011453837177201276e-01 2.280268489793851217e+00 5.807509936142592366e+00 1.366559718523731488e-02 6.267203014533167041e-03 5.581893557739905809e+00 2.647982634446666150e-02 1.805782065572609785e-01 1.000000000000000056e-01 1.805782065572609785e-01 -4.688034057617187500e+00 -6.714929898417689280e+00 1.234728253479062765e+01 1.634913746594751281e-06
1.186178788127149275e+00 4.699334313183260031e-02 1.689414072679303658e+01 1.166423417588386552e-01 4.122458130261781872e-01 6.067099322481968926e+00 4.775875879867139823e-03 1.175294674860058453e-02 3.550121109646637407e+00 2.166312393276202328e-02 1.767455106046486035e-01 3.307930673861263909e-02 1.767455106046486035e-01 -2.047210693359375000e+00 -6.568181212488664045e+00 1.234728253479062765e+01 2.655351415372646538e-05
1.185787112697358037e+00 4.900298143861044758e-02 1.656772857317078262e+01 4.581185007911593443e-01 -3.918366949403017774e+00 5.029591593497026558e+00 3.693754231911941521e-02 3.790837026996178583e-02 4.330417345679394181e+00 2.353731601910807880e-02 1.793530439469563920e-01 1.624738681387058172e-06 1.793530439469563920e-01 -6.617416381835937500e+00 -7.168027561420136529e+00 1.234728253479062765e+01 1.509374240022945590e-07
1.185850369449824138e+00 4.782067613260986699e-02 1.604656461183315841e+01 2.381065450995512478e+00 2.270973650019121770e+00 5.993487862062641724e+00 4.728295896234876311e-02 7.219293977086094867e-04 3.215204902672577525e+00 2.586798567956691622e-02 1.840805220157847311e-01 1.000000000000000056e-01 1.840805220157847311e-01 -5.607894897460937500e+00 -6.609496998213741037e+00 1.234728253479062765e+01 7.240912265164401382e-07
1.186021797005595957e+00 4.626752594990316686e-02 1.645512313009490057e+01 8.798289984907364802e-01 1.669078299939777965e+00 5.905944698139601101e+00 6.249538698860912511e-02 3.329717166595187045e-02 5.076807883156120305e+00 2.746150674828461494e-02 1.805137037659414467e-01 1.000000000000000056e-01 1.805137037659414467e-01 -4.456359863281250000e+00 -6.658728448224603191e+00 1.234728253479062765e+01 2.180307001169332891e-06
1.186669260163876860e+00 4.941699911832576897e-02 1.709392523767910887e+01 4.330889848103224027e-02 3.820677114066836633e-02 5.922640169298510671e+00 6.819485550695555259e-03 5.000382664940636324e-02 2.157122244138783174e+00 2.577070938374953143e-02 1.750197148113904477e-01 1.482620930792271328e-02 1.750197148113904477e-01 -3.560455322265625000e+00 -6.648413526980283095e+00 1.234728253479062765e+01 5.396146865064509135e-06
1.185627195238530440e+00 4.989959444665155452e-02 1.653255029702706125e+01 4.516149099624278129e-01 6.373148579134433334e+00 5.870483980518394596e+00 1.481793930581706137e-02 4.490127106272073787e-02 7.202803250570891436e+00 2.119727559420943319e-02 1.795868723604664430e-01 1.000000000000000056e-01 1.795868723604664430e-01 -4.505187988281250000e+00 -6.678657660435588284e+00 1.234728253479062765e+01 2.035432558770585865e-06
1.185505477508255190e+00 4.868469601367528266e-02 1.630973179852151134e+01 1.036646334691104565e+00 -8.693261994650891555e-01 5.717026306189836760e+00 3.410759179704212635e-02 4.069862054135641588e-02 6.947194722337695083e-01 2.268311771457544659e-02 1.816035880067322084e-01 1.805778110708378299e-03 1.816035880067322084e-01 -3.796676635742187500e+00 -6.766106692611359108e+00 1.234728253479062765e+01 3.787744322185476726e-06
1.186515911120361810e+00 4.477677649294149742e-02 1.610989259606683888e+01 2.406641441568001305e+00 -4.531820173351829517e+00 5.984080769678002731e+00 2.742997219744070653e-02 7.590519941860122966e-02 4.152052121139847785e+00 2.730508614996413411e-02 1.837412854241692317e-01 3.559335273136079873e-07 1.837412854241692317e-01 -8.087112426757812500e+00 -6.614547068058363344e+00 1.234728253479062765e+01 6.037950878071940355e-08
1.185824620747891078e+00 4.832769354299558395e-02 1.612141217660180814e+01 1.932949749328305433e+00 1.278246346810718137e+00 6.042847498066455714e+00 3.227658238776567184e-02 1.253093009180091671e-02 5.265151514233037844e+00 2.539790967483969431e-02 1.833629639617796458e-01 1.000000000000000056e-01 1.833629639617796458e-01 -5.421722412109375000e+00 -6.581854551379292317e+00 1.234728253479062765e+01 8.967098298153077541e-07
1.186376148817164022e+00 4.596688749842367527e-02 1.661432437554573127e+01 4.077821172432922747e-01 4.501636557409681494e+00 6.222641063215593071e+00 5.382050730121588217e-02 3.330000216369541355e-02 5.884129677187750040e+00 2.197066312961647866e-02 1.791912124009967799e-01 1.000000000000000056e-01 1.791912124009967799e-01 -5.155364990234375000e+00 -6.481927553805258313e+00 1.234728253479062765e+01 1.293383251284955534e-06
1.186040237687897569e+00 4.953915280885549249e-02 1.681573659842150192e+01 1.645128969479444647e-01 5.093879708657421901e+00 6.204973435089601530e+00 5.131565030717702425e-02 2.353171075411763027e-02 6.875414255545280184e-01 2.382299295530945771e-02 1.772378798996210869e-01 1.000000000000000056e-01 1.772378798996210869e-01 -4.958694458007812500e+00 -6.491543162922932986e+00 1.234728253479062765e+01 1.559423783826013224e-06
1.185937028992449571e+00 4.936887415981423832e-02 1.628141413354331135e+01 1.113574231774076662e+00 -1.304772093878076689e+00 5.950336164221535107e+00 3.626347551713025169e-02 4.269640926657037455e-02 3.460063962066585397e+00 2.304298242642104436e-02 1.818713162624936430e-01 6.732189626860614600e-04 1.818713162624936430e-01 -4.618835449218750000e+00 -6.633456365561714030e+00 1.234728253479062765e+01 1.900775935358253567e-06
1.186076980724548591e+00 4.799451343182857543e-02 1.642359053235686517e+01 7.216180975435501077e-01 -3.282586125288320389e+00 6.053838730692874925e+00 3.638666310667726389e-02 1.700106892950357246e-02 1.032207848115562321e+00 2.174866271021700867e-02 1.807029353800223559e-01 6.847594755407555850e-06 1.807029353800223559e-01 -3.301712036132812500e+00 -6.575546524562119188e+00 1.234728253479062765e+01 7.517964656305968169e-06
1.186969253205795605e+00 4.666273854057068765e-02 1.660737697353582121e+01 4.306625397142235245e-01 3.310997480644505497e+00 6.546090649656433946e+00 2.417715000862702759e-02 5.779064325282216863e-02 2.646689354512554715e-01 2.326844959217097553e-02 1.792846093626444537e-01 1.000000000000000056e-01 1.792846093626444537e-01 -6.251968383789062500e+00 -6.305191385964839412e+00 1.234728253479062765e+01 5.155062944931602025e-07
1.186437297493336374e+00 4.880809957893912643e-02 1.623749623470879655e+01 1.359210920506440656e+00 7.961490440494195298e+00 5.861033932391404910e+00 2.669870104680041947e-02 5.298113364196877645e-02 5.856808590488521205e+00 2.441690014047665294e-02 1.823590807496857646e-01 1.000000000000000056e-01 1.823590807496857646e-01 -4.474456787109375000e+00 -6.683446997580854365e+00 1.234728253479062765e+01 2.088926337626213740e-06
1.186574100315036961e+00 4.680957928720717171e-02 1.698065804910472210e+01 7.282764722991147410e-02 3.722541769462731409e+00 5.648496645980075392e+00 5.406293388728421190e-02 2.524178425486223176e-02 1.920284451742168663e+00 2.061595433209647069e-02 1.760866840724949478e-01 1.000000000000000056e-01 1.760866840724949478e-01 -2.709747314453125000e+00 -6.804667278066960812e+00 1.234728253479062765e+01 1.080640930309367418e-05
1.186852413917057980e+00 4.719213012521863981e-02 1.637313108970999309e+01 1.302162407615180761e+00 4.496946790800010696e+00 5.629094188536493348e+00 4.955124297236628006e-02 4.595894947748107445e-02 7.948388389379067220e+00 3.252447418330021295e-02 1.812872819713809980e-01 1.000000000000000056e-01 1.812872819713809980e-01 -8.849884033203125000e+00 -6.815535211710348484e+00 1.234728253479062765e+01 2.303212633950398506e-08
1.185855764496549059e+00 4.790561676487053999e-02 1.655949794836774913e+01 5.462458521514764742e-01 9.156917576076887499e+00 5.799456915510037724e+00 2.134493204774814967e-02 5.112784761485565654e-02 1.348583902416680580e+00 2.604423058119387582e-02 1.794947728258686759e-01 1.000000000000000056e-01 1.794947728258686759e-01 -3.439926147460937500e+00 -6.718943501525931339e+00 1.234728253479062765e+01 5.672808694263131328e-06
1.185860650267632765e+00 4.736969818841801211e-02 1.656307165688103922e+01 5.006215600047394521e-01 6.521757901472022390e+00 5.674175597309496943e+00 3.146517104991915226e-02 3.846697789385662702e-02 3.555391511943023275e+00 2.365684715618899397e-02 1.794942998750366225e-01 1.000000000000000056e-01 1.794942998750366225e-01 -2.273086547851562500e+00 -6.790477211082500020e+00 1.234728253479062765e+01 1.696224930494316622e-05
1.186490868679482169e+00 4.719680421032902001e-02 1.626370576641768295e+01 1.188596847380857024e+00 3.384746515848188864e+00 5.576291910373645244e+00 1.162374724091008206e-02 2.743231798250466650e-03 3.366283275761813520e+00 2.164565540255392745e-02 1.822184454648584917e-01 1.000000000000000056e-01 1.822184454648584917e-01 -5.152389526367187500e+00 -6.846247777044336402e+00 1.234728253479062765e+01 9.011502295662196376e-07
1.186874793071992507e+00 4.801683222399576179e-02 1.595485456468298402e+01 2.431671371564901207e+00 -3.078830625184049818e+00 6.145315537070486833e+00 2.787802325360248454e-02 3.998204781079245547e-03 1.991851602230365614e-01 2.187298316322968186e-02 1.850487422867126419e-01 1.093581192826322358e-05 1.850487422867126419e-01 -5.851760864257812500e+00 -6.524008873643920126e+00 1.234728253479062765e+01 6.180315733381751756e-07
1.185832685952661558e+00 4.774350857201545284e-02 1.618419768850911566e+01 1.592174386352812387e+00 3.580929629626220301e+00 5.794640704628908345e+00 6.250699596090412979e-02 9.826646558544014504e-03 6.599194416038440814e+00 2.395510008532639526e-02 1.828246542453002554e-01 1.000000000000000056e-01 1.828246542453002554e-01 -3.677612304687500000e+00 -6.721717788810707361e+00 1.234728253479062765e+01 4.460335159676430822e-06
1.185809163275768130e+00 4.800902012599050223e-02 1.712060548546144645e+01 3.613166301592875274e-02 1.402175917352115775e+00 5.820525494124617616e+00 1.957038152937287320e-02 1.897801950318127318e-02 2.559668671211686508e+00 2.333159749625466142e-02 1.747855831676596861e-01 1.000000000000000056e-01 1.747855831676596861e-01 -1.776733398437500000e-01 -6.707012338299430887e+00 1.234728253479062765e+01 1.498849989631928232e-04
1.186620015366614211e+00 4.705796017128255349e-02 1.637206251234345089e+01 9.712852690618896112e-01 5.668682733978332777e+00 5.983959995362493345e+00 2.955030507997687735e-03 9.107119960506740441e-03 2.150933910584793551e-01 2.405972858852287871e-02 1.812756389406081636e-01 1.000000000000000056e-01 1.812756389406081636e-01 -3.234115600585937500e+00 -6.614275121512538824e+00 1.234728253479062765e+01 7.738154964592444050e-06
1.187047488930642158e+00 4.857128350281769008e-02 1.678026644673647638e+01 1.639389590616231185e-01 6.528324613394262066e+00 5.893292983990024325e+00 4.582814793353796184e-02 3.692536618581077068e-02 2.911040182689808020e-01 1.940136931893069946e-02 1.777130416899460608e-01 1.000000000000000056e-01 1.777130416899460608e-01 -3.188888549804687500e+00 -6.664736990569857689e+00 1.234728253479062765e+01 7.697752970371945388e-06
1.185975786691244371e+00 4.830941924857407033e-02 1.663462751426019537e+01 3.928960268674921430e-01 7.685013546108089066e+00 6.099897724761748741e+00 5.016024638079341624e-02 2.930968362285731738e-02 4.349824078212381373e+00 2.522322704114557043e-02 1.788390038187722686e-01 1.000000000000000056e-01 1.788390038187722686e-01 -3.759628295898437500e+00 -6.549943952142589509e+00 1.234728253479062765e+01 4.879202364339381870e-06
1.186520019747774324e+00 4.759584655526000879e-02 1.645948819522057249e+01 7.129246358895481306e-01 -1.239666539745910123e+00 5.789508828619718273e+00 2.711565612354842683e-02 2.122374500016483215e-02 7.938738944063408631e+00 2.377199291731763378e-02 1.804636582586802707e-01 7.478415786260385334e-04 1.804636582586802707e-01 -2.584976196289062500e+00 -6.724071800004416843e+00 1.234728253479062765e+01 1.327000212291666316e-05
1.186310538065445286e+00 4.689941746248930260e-02 1.620469998902263953e+01 1.524557686025807213e+00 1.222743800915753409e+00 5.934588828027705709e+00 4.090976439751861649e-02 3.260911561304504630e-02 5.714504206839086109e+00 2.347627614325663650e-02 1.827436758076254053e-01 1.000000000000000056e-01 1.827436758076254053e-01 -3.800079345703125000e+00 -6.642282156807854498e+00 1.234728253479062765e+01 4.272471656746201993e-06
1.186898595645253573e+00 4.638014192723293599e-02 1.621454958229447385e+01 1.630651930998682664e+00 -1.734980600953140328e+00 5.737929911620176959e+00 3.656757687240722726e-02 3.810657454963239238e-02 1.875835314403238918e+00 2.529540629804372456e-02 1.827548794767507312e-01 2.318068530603357318e-04 1.827548794767507312e-01 -4.869155883789062500e+00 -6.753261864177001250e+00 1.234728253479062765e+01 1.312765862204179826e-06
1.186293056686525071e+00 4.711029398590477896e-02 1.710894442147224126e+01 4.132906259574688906e-02 5.926689595736675642e+00 5.823002809082892028e+00 3.456257876075742586e-02 1.376896227568641037e-02 4.408736660583677747e+00 2.383929619550584009e-02 1.749884615312899960e-01 1.000000000000000056e-01 1.749884615312899960e-01 -2.759094238281250000e-01 -6.705302209122980805e+00 1.234728253479062765e+01 1.360935302330298186e-04
1.185894998587041727e+00 4.910539028634117176e-02 1.674594006200823770e+01 2.229069635769181379e-01 -4.803688559060328434e-01 5.648654782169545641e+00 3.793441360047285910e-02 2.990772715017528741e-02 4.334897650814197867e+00 2.328317394874756044e-02 1.778346877853103081e-01 4.464609040248599184e-03 1.778346877853103081e-01 -2.731246948242187500e+00 -6.804884131443917461e+00 1.234728253479062765e+01 1.057426189073692984e-05
1.185620540119176614e+00 4.824962426329576504e-02 1.653631289546389382e+01 4.993011547949929296e-01 -2.378690554650912059e+00 5.803777695496969535e+00 3.592799157178986486e-02 3.125406550357588686e-02 5.313563218073269034e+00 2.221901472363468216e-02 1.796479536643648123e-01 5.527799619515366431e-05 1.796479536643648123e-01 -2.461837768554687500e+00 -6.716648170313947119e+00 1.234728253479062765e+01 1.512075140701314314e-05
1.186304918362528049e+00 4.683414531523685809e-02 1.679495714091655856e+01 2.055103094455860147e-01 5.073076211002289782e+00 5.951759959365941377e+00 9.234596211013065825e-03 1.929375211566295573e-02 4.387287050474313332e-01 2.400645801916179503e-02 1.775990235133396711e-01 1.000000000000000056e-01 1.775990235133396711e-01 -1.749725341796875000e+00 -6.632639387988946922e+00 1.234728253479062765e+01 3.352157545076022381e-05
1.185690292383594135e+00 4.861743558179557056e-02 1.658346092857543042e+01 3.744697219604969929e-01 1.261702327034071480e+00 5.984271352796237231e+00 8.489574651632310343e-03 3.325944120581619812e-02 7.528817813424718786e+00 2.006557039149473726e-02 1.792274292604327246e-01 1.000000000000000056e-01 1.792274292604327246e-01 -3.573211669921875000e+00 -6.614704920953275114e+00 1.234728253479062765e+01 5.510401090672828062e-06
1.186269593213413298e+00 4.892593447557008757e-02 1.638164283885963357e+01 8.327944780841088912e-01 -3.819726471552030933e+00 5.811750916749546469e+00 5.240467977951546868e-02 1.301079950311783383e-02 3.245619357119773341e+00 2.279538834274600148e-02 1.810445045942973286e-01 2.033256542252409664e-06 1.810445045942973286e-01 -3.402267456054687500e+00 -6.711495517616012485e+00 1.234728253479062765e+01 5.934548974254515279e-06
1.186128596403139168e+00 4.897803790197664819e-02 1.654293296560006610e+01 4.427567702704930941e-01 3.050292658895885634e-01 5.891133928193230673e+00 3.659014249477394315e-02 2.922478825669263397e-02 9.019716785783069568e-01 2.077592243219609017e-02 1.796106383018559738e-01 2.714088010865177425e-02 1.796106383018559738e-01 -3.308135986328125000e+00 -6.666682041601705855e+00 1.234728253479062765e+01 6.819157814951601218e-06
1.185850755228541109e+00 4.889218354563355101e-02 1.661376987064742750e+01 3.629349105959591704e-01 8.875203724866111088e+00 5.904827830167461933e+00 1.045595774753941588e-02 1.750209333863787450e-02 6.884050299477324941e+00 2.204000857715300923e-02 1.789698800705554760e-01 1.000000000000000056e-01 1.789698800705554760e-01 -2.551986694335937500e+00 -6.659201951680408627e+00 1.234728253479062765e+01 1.463426005051073327e-05
1.186131019372816287e+00 4.841002219585598121e-02 1.658420142290582078e+01 3.699221009500239798e-01 2.708450375336342586e-01 6.057968736961901079e+00 3.386692894881159627e-02 1.861338430074467240e-02 6.996340607284281532e-01 1.970717762882237545e-02 1.792860318743311199e-01 2.473819049739797715e-02 1.792860318743311199e-01 -4.070648193359375000e+00 -6.573149216310788745e+00 1.234728253479062765e+01 3.492984732554319478e-06
1.185969053187946987e+00 4.857275125960334311e-02 1.641052621198567607e+01 7.171664668514587948e-01 6.994656642367198529e+00 5.785835534015729031e+00 3.187086216898861457e-02 1.471049529862287347e-02 3.776043734763794291e-01 2.120002484956603345e-02 1.807725352305896704e-01 1.000000000000000056e-01 1.807725352305896704e-01 -3.536926269531250000e+00 -6.726511507224053332e+00 1.234728253479062765e+01 5.109574986503339020e-06
1.185987462364600065e+00 4.882883640227157762e-02 1.652315624666324823e+01 4.795430954994346351e-01 9.178314289408524118e+00 5.637711432439413528e+00 9.104967514771021217e-03 7.318499919056935601e-03 4.701554843959865337e-01 2.085296792088486492e-02 1.797739006844885079e-01 1.000000000000000056e-01 1.797739006844885079e-01 -3.921554565429687500e+00 -6.811123210625035895e+00 1.234728253479062765e+01 3.195923938206423608e-06
1.186928922659081564e+00 4.789935257263928936e-02 1.629973680701737493e+01 1.127798034357154311e+00 1.548652552521017522e+00 5.753495745093212044e+00 1.060070710106924587e-02 1.171626112946985883e-02 2.843571092833568237e+00 2.330018819029293711e-02 1.819112071895411797e-01 1.000000000000000056e-01 1.819112071895411797e-01 -3.383514404296875000e+00 -6.744188859228521515e+00 1.234728253479062765e+01 5.852393606660092738e-06
1.185791352961252487e+00 4.692214880349983991e-02 1.654371387507155333e+01 4.795748166903539556e-01 9.233025499552352855e+00 6.006797606478481377e+00 1.882985212130200078e-02 1.781779301243562041e-02 7.865258974826025984e+00 2.076483064493894401e-02 1.796782125478683656e-01 1.000000000000000056e-01 1.796782125478683656e-01 -3.802444458007812500e+00 -6.602195770397867314e+00 1.234728253479062765e+01 4.436712952307301637e-06
1.186361957240624987e+00 4.749047789866543690e-02 1.611388160821998738e+01 1.866273473891113088e+00 -4.637633707317727172e+00 5.829083777764601848e+00 2.398629717948878165e-02 2.514812232389875696e-02 6.924093934248976012e+00 2.341281954227498324e-02 1.835439684911248648e-01 2.984344425390383468e-07 1.835439684911248648e-01 -3.965118408203125000e+00 -6.701753219177269294e+00 1.234728253479062765e+01 3.413309598094543151e-06
